Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Davidson,Bobby Hussey [1579],,210,402,2,0,59,397
North Carolina,Dean Smith [2954],,39,402,2,0,1,397
Iowa State,Johnny Orr [2437],,157,402,2,0,117,397
Utah State,Rod Tueller [3205],,111,402,2,0,175,397
Texas A&M,Shelby Metcalf [2189],,189,402,2,0,59,397
Florida A&M,Josh Giles [1188],,104,402,2,0,117,397
UCLA,Larry Farmer [1014],,93,402,2,0,30,397
Wake Forest,Carl Tacy [3109],,54,402,2,0,88,397
Lafayette,Will Rackley [2616],,104,402,2,0,222,397
New Mexico,Gary Colson [619],,155,402,2,0,175,397
William & Mary,Bruce Parkhill [2467],,56,402,2,0,30,397
Dartmouth,Tim Cohane [603],,98,402,2,0,201,397
West Texas A&M,Ken Edwards [948],,150,402,2,0,175,397
Gonzaga,Jay Hillock [1473],,13,402,2,0,88,397
Lehigh,Brian Hill [1465],,106,402,2,0,235,397
Canisius,Nick Macarchuk [1971],,10,402,2,0,59,397
California,Dick Kuchen [1815],,109,402,2,0,117,397
San Francisco,San Francisco_UNKNOWN_COACH,,6,402,2,0,30,397
East Tennessee State,Barry Dowd [868],,212,402,2,0,30,397
California-Irvine,Bill Mulligan [2303],,95,402,2,0,59,397
Santa Clara,Carroll Williams [3398],,15,402,2,0,117,397
Iona,Pat Kennedy [1742],,38,402,2,0,30,397
Grambling,Fred Hobdy [1489],,47,402,2,0,88,397
Detroit Mercy,Don Sicko [2922],,65,402,2,0,117,397
Yale,Tom Brennan [339],,95,402,2,0,117,397
Northeastern,Jim Calhoun [454],,6,402,2,0,1,397
Clemson,Bill C. Foster [1096],,85,402,2,0,175,397
Virginia Tech,Charles Moir [2241],,94,402,2,0,30,397
Temple,John Chaney [542],,7,402,2,0,1,397
Drake,Gary Garner [1158],,151,402,2,0,201,397
Wyoming,Jim Brandenburg [324],,41,402,2,0,30,397
Evansville,Dick Walters [3294],,41,402,2,0,1,397
Kansas,Ted Owens [2450],,160,402,2,0,175,397
Northwestern State,Wayne Yates [3490],,218,402,2,0,59,397
Furman,Jene Davis [759],,214,402,2,0,175,397
Long Beach State,Tex Winter [3445],,108,402,2,0,88,397
Towson,Vince Angotti [77],,192,402,2,0,222,397
Long Island University,Paul Lizzo [1921],,185,402,2,0,1,397
Middle Tennessee,Stan Simpson [2932],,147,402,2,0,1,397
Marist,Ron Petro [2517],,188,402,2,0,201,397
George Mason,Joe Harrington [1369],,58,402,2,0,175,397
Boise State,Dave Leach [1872],,101,402,2,0,88,397
Cornell,Tom Miller [2219],,95,402,2,0,88,397
Louisville,Denny Crum [711],,94,402,2,0,59,397
Missouri,Norm Stewart [3051],,41,402,2,0,1,397
Texas-Arlington,Bob Snake LeGrand [1884],,95,402,2,0,88,397
Mercer,Bill Bibb [240],,220,402,2,0,88,397
Bethune-Cookman,Cy McClairen [2080],,107,402,2,0,88,397
Oregon,Jim Haney [1338],,113,402,2,0,235,397
Miami (OH),Darrell Hedric [1417],,235,402,2,0,175,397
Pacific,Tom O'Neill [2410],,111,402,2,0,201,397
Vanderbilt,C.M. Newton [2358],,235,402,2,0,175,397
South Florida,Lee Rose [2767],,52,402,2,0,88,397
Akron,Bob Rupert [2788],,154,402,2,0,222,397
Southern,Andy Stoglin [3057],,48,402,2,0,146,397
North Carolina A&T,Don Corbett [658],,42,402,2,0,1,397
Prairie View,Jim Duplantier [908],,49,402,2,0,175,397
Illinois,Lou Henson [1437],,187,402,2,0,175,397
Oral Roberts,Dick Acres [8],Ken Hayes [1403],60,402,2,0,30,397
Rutgers,Tom Young [3499],,167,402,2,0,88,397
Connecticut,Dom Perno [2504],,164,402,2,0,146,397
Siena,John Griffin [1277],,186,402,2,0,59,397
Arizona,Ben Lindsey [1909],,111,402,2,0,201,397
Kentucky,Joe B. Hall [1320],,230,402,2,0,1,397
Air Force,Hank Egan [951],,157,402,2,0,201,397
Utah,Jerry Pimm [2537],,155,402,2,0,146,397
Georgia,Hugh Durham [911],,232,402,2,0,146,397
Nebraska,Moe Iba [1590],,157,402,2,0,59,397
Drexel,Eddie Burke [422],,30,402,2,0,88,397
Northern Arizona,Gene Visscher [3257],,104,402,2,0,201,397
Syracuse,Jim Boeheim [278],,163,402,2,0,117,397
Southern Illinois,Allen Van Winkle [3235],,149,402,2,0,146,397
Samford,Mike Hanks [1340],,221,402,2,0,175,397
Tulsa,Nolan Richardson [2695],,145,402,2,0,30,397
Texas Tech,Gerald Myers [2329],,193,402,2,0,117,397
Massachusetts,Tom McLaughlin [2145],,171,402,2,0,201,397
Pepperdine,Jim Harrick [1367],,1,402,2,0,1,397
Arkansas-Little Rock,Ron Kestenbaum [1753],,213,402,2,0,1,397
Maryland,Lefty Driesell [883],,85,402,2,0,117,397
New Mexico State,Weldon Drew [880],,147,402,2,0,88,397
Western Kentucky,Clem Haskins [1389],,148,402,2,0,30,397
West Virginia,Gale Catlett [529],,42,402,2,0,1,397
Ohio,Danny Nee [2341],,236,402,2,0,1,397
George Washington,Gerry Gimelstob [1202],,169,402,2,0,146,397
Wagner,Neil Kennett [1743],,194,402,2,0,242,397
San Diego State,Smokey Gaines [1139],,103,402,2,0,59,397
Saint Joseph's,Jim Boyle [309],,5,402,2,0,30,397
Vermont,Bill Whitmore [3377],,31,402,2,0,222,397
Northwestern,Rich Falk [1011],,190,402,2,0,222,397
Alcorn State,Davey Whitney [3378],,38,402,2,0,1,397
Southern California,Stan Morrison [2281],,93,402,2,0,59,397
Oklahoma State,Paul Hansen [1344],,158,402,2,0,146,397
Arkansas State,Marvin Adams [15],,97,402,2,0,117,397
Virginia Military Institute,Marty Fletcher [1070],,216,402,2,0,201,397
Auburn,Sonny Smith [2972],,236,402,2,0,235,397
McNeese State,Glenn Duhon [897],,97,402,2,0,59,397
North Carolina State,Jim Valvano [3229],,61,402,2,0,59,397
California-Santa Barbara,Ed DeLacy [790],,109,402,2,0,146,397
Jackson State,Paul Covington [675],,46,402,2,0,30,397
Pennsylvania,Craig Littlepage [1916],,40,402,2,0,1,397
Colorado,Tom Apke [80],,160,402,2,0,201,397
Louisiana State,Dale Brown [368],,233,402,2,0,117,397
Tulane,Ned Fowler [1103],,95,402,2,0,88,397
Southern Methodist,Dave Bliss [274],,195,402,2,0,222,397
Stanford,Tom Davis [771],,112,402,2,0,222,397
Columbia,Buddy Mahar [1992],,93,402,2,0,30,397
Western Michigan,Vern Payne [2486],,234,402,2,0,117,397
Toledo,Bob Nichols [2361],,236,402,2,0,201,397
Richmond,Dick Tarrant [3115],,56,402,2,0,117,397
Brown,Mike Cingiser [567],,97,402,2,0,146,397
Loyola Marymount,Ed Goorjian [1228],,19,402,2,0,201,397
Saint Louis,Rich Grawer [1248],,98,402,2,0,175,397
Nevada,Sonny Allen [43],,99,402,2,0,59,397
Delaware,Ron Rainey [2625],,105,402,2,0,242,397
Loyola (IL),Gene Sullivan [3083],,52,402,2,0,88,397
Houston,Guy Lewis [1902],,188,402,2,0,30,397
Centenary (LA),Tommy Canterbury [475],,218,402,2,0,117,397
Bucknell,Charles Woollum [3471],,107,402,2,0,244,397
Mississippi State,Bob Boyd [304],,238,402,2,0,201,397
Louisiana Tech,Andy Russo [2793],,98,402,2,0,146,397
Oklahoma,Billy Tubbs [3201],,155,402,2,0,88,397
Idaho State,Wayne Ballard [129],,104,402,2,0,117,397
South Carolina State,Johnny Jones [1675],,103,402,2,0,59,397
Appalachian State,Kevin Cantwell [477],,214,402,2,0,222,397
Boston University,Rick Pitino [2542],,11,402,2,0,88,397
Xavier,Bob Staak [3006],,67,402,1,0,146,397
