Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Bowling Green State,Warren Scholler [2852],,,,,,128,,,
New Hampshire,William Haubrich [1394],,,,,,129,,,
Navy,Dave Smalley [2948],,,,,,130,,,
Pennsylvania,Dick Harter [1382],,,,,,131,,,
Massachusetts,Jack Leaman [1873],,,,,,132,,,
Maryland,Bud Millikan [2224],,,,,,133,,,
Columbia,Jack Rohan [2749],,,,,,134,,,
Colgate,Bob Duffy [895],,,,,,135,,,
Florida State,Hugh Durham [911],,,,,,136,,,
Texas Christian,Buster Brannon [326],,,,,,137,,,
Penn State,John Egli [952],,,,,,138,,,
Western Michigan,Clarence Sonny Means [2164],,,,,,139,,,
Harvard,Floyd S. Wilson [3430],,,,,,140,,,
Detroit Mercy,Bob Calihan [456],,,,,,141,,,
Maine,Brian McCall [2066],,,,,,142,,,
Idaho State,Claude Retherford [2673],,,,,,143,,,
Middle Tennessee,Ken Trickey [3192],,,,,,144,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,145,,,
Portland,Albert E. Negratti [2344],,,,,,146,,,
New York University,Lou Rossini [2773],,,,,,147,,,
Brown,Stanley Ward [3302],,,,,,148,,,
Texas Tech,Eugene Gibson [1184],,,,,,149,,,
San Jose State,Dan Glines [1212],,,,,,150,,,
Minnesota,John Kundla [1817],,,,,,151,,,
Vermont,Art Loche [1925],,,,,,152,,,
Furman,Frank Selvy [2881],,,,,,153,,,
Drake,Maury John [1636],,,,,,154,,,
Ohio,James Snyder [2982],,,,,,155,,,
Oregon,Steve Belko [192],,,,,,156,,,
Pepperdine,Duck Dowell [869],,,,,,157,,,
Virginia,Bill Gibson [1183],,,,,,158,,,
Butler,Tony Hinkle [1480],,,,,,159,,,
Georgia,Ken Rosemond [2769],,,,,,160,,,
Centenary (LA),Orvis Sigler [2925],,,,,,161,,,
Wake Forest,Jack McCloskey [2083],,,,,,162,,,
Michigan,Dave Strack [3067],,,,,,163,,,
Citadel,Mel Thompson [3155],,,,,,164,,,
Arizona,Bruce Larson [1857],,,,,,165,,,
Oklahoma,Bob Stevens [3036],,,,,,166,,,
Jacksonville,Joe Williams [3407],,,,,,167,,,
Duquesne,Red Manning [2012],,,,,,168,,,
Dartmouth,Doggie Julian [1695],,,,,,169,,,
Rice,Don Knodel [1786],,,,,,170,,,
East Carolina,Tom Quinn [2612],,,,,,171,,,
Seton Hall,Richard Regan [2657],,,,,,172,,,
Oklahoma State,Hank Iba [1589],,,,,,173,,,
North Carolina State,Norm Sloan [2944],,,,,,174,,,
Arkansas,Duddy Waller [3289],,,,,,175,,,
George Washington,Babe McCarthy [2073],,,,,,176,,,
Texas A&M,Shelby Metcalf [2189],,,,,,177,,,
Montana,Ron Nord [2375],,,,,,178,,,
Air Force,Bob Spear [2993],,,,,,179,,,
Pittsburgh,Robert Timmons [3176],,,,,,180,,,
Virginia Military Institute,Gary McPherson [2157],,,,,,181,,,
Eastern Kentucky,Jim Baechtold [113],,,,,,182,,,
Kent State,Frank Truitt [3198],,,,,,183,,,
Arizona State,Ned Wulk [3482],,,,,,184,,,
Boston University,Charles Luce [1951],,,,,,185,,,
Fairleigh Dickinson-nm,Jack Devine [806],,,,,,186,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,187,,,
Lafayette,George Davidson [749],,,,,,188,,,
Missouri,Bob Vanatta [3238],,,,,,189,,,
Louisiana State,Press Maravich [2013],,,,,,190,,,
West Texas A&M,Jimmy Virdmontes [3255],,,,,,191,,,
