Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Pittsburgh,Doc Carlson [494],,,,,,105,,,
Canisius,Allie Seelbach [2875],,,,,,106,,,
California,Nibs Price [2588],,,,,,107,,,
Georgia Tech,Roy Mundorff [2307],,,,,,108,,,
Boston University,Mel Collard [610],,,,,,109,,,
Vanderbilt,Jim Buford [412],,,,,,110,,,
Citadel,Ben Parker [2464],,,,,,111,,,
Georgetown,Elmer Ripley [2707],,,,,,112,,,
Tulsa,Tex Ryon [2798],,,,,,113,,,
Marquette,Bill Chandler [540],,,,,,114,,,
Cornell,Blair Gullion [1289],,,,,,115,,,
Clemson,Joe Davis [761],,,,,,116,,,
Iowa,Rollie Williams [3413],,,,,,117,,,
Idaho,Forrest Twogood [3213],,,,,,118,,,
North Carolina State,Ray Sermon [2884],,,,,,119,,,
Auburn,Ralph Jordan [1687],,,,,,120,,,
Washington,Hec Edmundson [940],,,,,,121,,,
Holy Cross,Moose Krause [1802],,,,,,122,,,
Northern Arizona,Aaron McCreary [2097],,,,,,123,,,
Montana State,Brick Breeden [333],,,,,,124,,,
Arizona State,Rudy Lavik [1863],,,,,,125,,,
Davidson,Bo Shepard [2904],,,,,,126,,,
Wyoming,Everett Shelton [2902],,,,,,127,,,
Saint Mary's (CA),Jack Otten [2445],,,,,,128,,,
Southern Methodist,Whitey Baccus [109],,,,,,129,,,
Washington (MO),Hudson Hellmich [1424],,,,,,130,,,
Nebraska,William Browne [394],,,,,,131,,,
Lehigh,Paul Calvert [462],,,,,,132,,,
Colorado State,John Davis [762],,,,,,133,,,
Kansas State,Jack Gardner [1154],,,,,,134,,,
New Hampshire,Henry Swasey [3097],,,,,,135,,,
UCLA,Wilbur Johns [1639],,,,,,136,,,
Texas Christian,Mike Brumbelow [400],,,,,,137,,,
Valparaiso,Jake Christiansen [562],,,,,,138,,,
Columbia,Paul Mooney [2256],,,,,,139,,,
Denver,Clyde Hubbard [1542],,,,,,140,,,
Pennsylvania,Lon Jourdet [1689],,,,,,141,,,
South Carolina,Ted Petoskey [2516],,,,,,142,,,
Harvard,Wes Fesler [1031],,,,,,143,,,
Rutgers,Frank Hill [1466],,,,,,144,,,
Loyola (IL),Leonard Sachs [2799],,,,,,145,,,
Xavier,Clem Crowe [705],,,,,,146,,,
Wisconsin,Bud Foster [1099],,,,,,147,,,
Maine,William Kenyon [1747],,,,,,148,,,
Chicago,Nelson Norgren [2378],,,,,,149,,,
Northeastern,Jim Dunn [903],,,,,,150,,,
Saint Louis,Jack Sterett [3033],,,,,,151,,,
Navy,John Wilson [3433],,,,,,152,,,
Virginia Tech,Mac McEver [2116],,,,,,153,,,
Virginia Military Institute,James Walker [3283],,,,,,154,,,
Dayton,James Carter [512],,,,,,155,,,
Sewanee,Joel Eaves [931],,,,,,156,,,
Tulane,Claude Simons [2930],,,,,,157,,,
New Mexico,Roy Johnson [1655],,,,,,158,,,
Louisville,Lawrence Apitz [79],,,,,,159,,,
