Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
West Virginia,Francis Stadsvold [3008],,,,,,138,,,
Clemson,E.R. Stewart [3044],,,,,,139,,,
Colorado,Joe Mills [2227],,,,,,140,,,
Manhattan,Paddy Winters [3448],,,,,,141,,,
South Carolina,Lana Sims [2933],,,,,,142,,,
Southern Methodist,R.N. Blackwell [257],,,,,,143,,,
Temple,Francois D'Eliscu [726],,,,,,144,,,
Colorado State,Harry Hughes [1553],,,,,,145,,,
Washington State,J. Fred Bohler [282],,,,,,146,,,
Duke,James Baldwin [124],,,,,,147,,,
Xavier,Joe Meyer [2194],,,,,,148,,,
Denver,Ralph Woods [3467],,,,,,149,,,
Columbia,Joseph Deering [786],,,,,,150,,,
Notre Dame,Walter Halas [1314],,,,,,151,,,
North Carolina State,Harry Hartsell [1385],,,,,,152,,,
Saint Louis,Steve O'Rourke [2413],,,,,,153,,,
Bowling Green State,Earl Krieger [1809],,,,,,154,,,
Kent State,Paul Chandler [541],,,,,,155,,,
Northern Colorado,William Search [2873],,,,,,156,,,
Oklahoma State,John Maulbetsch [2050],,,,,,157,,,
Oregon,George Bohler [281],,,,,,158,,,
Wyoming,John Corbett [659],,,,,,159,,,
Yale,Orson Kinney [1769],,,,,,160,,,
Kansas State,E.C. Curtiss [725],,,,,,161,,,
Rice,Howard Yerges [3492],,,,,,162,,,
Detroit Mercy,James Brown [375],,,,,,163,,,
Louisville,John O'Rouke [2412],,,,,,164,,,
Washington (MO),Clarence Applegran [81],,,,,,165,,,
New Mexico,Roy Johnson [1655],,,,,,166,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,167,,,
Loyola (IL),Harry Rhodes [2682],,,,,,168,,,
