Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Texas,Eugene Van Gent [3233],,,,,,36,,,
Clemson,Jiggs Donahue [841],,,,,,37,,,
New Mexico,Hutch Hutchinson [1581],,,,,,38,,,
Miami (OH),George Little [1913],,,,,,39,,,
Yale,Bernie Tommers [3182],,,,,,40,,,
Lehigh,Roy Geary [1170],,,,,,41,,,
Colgate,Walt Hammond [1336],,,,,,42,,,
Purdue,Piggy Lambert [1833],,,,,,43,,,
Saint Joseph's,John Donahue [843],,,,,,44,,,
Indiana State,Alfred Westphal [3355],,,,,,45,,,
Colorado,Jimmy Ashmore [99],,,,,,46,,,
New York University,Harry Haring [1354],,,,,,47,,,
Princeton,Fred Luehring [1954],,,,,,48,,,
Missouri,John Miller [2213],,,,,,49,,,
Oklahoma State,John Griffith [1279],,,,,,50,,,
Augustana (IL),R.M. Conrad [640],,,,,,51,,,
Dayton,Alfred McCray [2094],,,,,,52,,,
Marquette,Ralph Risch [2709],,,,,,53,,,
North Dakota State,P. J. Davis [769],,,,,,54,,,
Saint Mary's (CA),Otto Rittler [2712],,,,,,55,,,
Nebraska Wesleyan,William Kline [1780],,,,,,56,,,
Duquesne,Eugene McGuigan [2126],,,,,,57,,,
Millikin,Happy Wann [3300],,,,,,58,,,
Bucknell,George Cockill [595],,,,,,59,,,
Michigan State,George Gauthier [1168],,,,,,60,,,
Gettysburg,Doyle Leathers [1874],,,,,,61,,,
Tulane,Clark Shaughnessy [2895],,,,,,62,,,
Marietta,Don Drumm [888],,,,,,63,,,
Indiana,Guy Lowman [1948],,,,,,64,,,
Boston University,V.B. Allison [48],,,,,,65,,,
Tennessee,John Bender [203],,,,,,66,,,
Rice,Robert Cummings [715],,,,,,67,,,
Pittsburgh,George Flint [1073],,,,,,68,,,
Toledo,Darrell Fox [1104],,,,,,69,,,
Springfield,Austin Johnson [1640],,,,,,70,,,
Georgetown,John O'Reilly [2411],,,,,,71,,,
North Central,Osborne [2443],,,,,,72,,,
Nevada,Silas Ross [2771],,,,,,73,,,
New Mexico State,Clarence Russel [2791],,,,,,74,,,
Iowa State,H.H. Walters [3296],,,,,,75,,,
Davidson,William Fetzer [1032],,,,,,76,,,
Virginia Military Institute,F.H. Gaoton [1149],,,,,,77,,,
Richmond,Frank Dobson [834],,,,,,78,,,
Bradley,Fred Brown [372],,,,,,79,,,
Lafayette,W.G. Crowell [707],,,,,,80,,,
Oklahoma,Bennie Owen [2448],,,,,,81,,,
Notre Dame,Jesse Harper [1362],,,,,,82,,,
Colorado State,Harry Hughes [1553],,,,,,83,,,
Utah State,Joseph Jensen [1629],,,,,,84,,,
Pennsylvania,Lon Jourdet [1689],,,,,,85,,,
Oregon State,Everett May [2051],,,,,,86,,,
Tulsa,Francis Schmidt [2844],,,,,,87,,,
Wake Forest,Richard Crozier [709],,,,,,88,,,
Kansas,W.O. Hamilton [1332],,,,,,89,,,
Mississippi State,E.C. Hayes [1402],,,,,,90,,,
Virginia,Henry Lannigan [1849],,,,,,91,,,
Texas A&M,W.H. Morris [2275],,,,,,92,,,
St. John's (NY),Joseph O'Shea [2415],,,,,,93,,,
Ohio State,Wilbur St. John [3005],,,,,,94,,,
Delaware,William McAvoy [2058],,,,,,95,,,
Union (NY),Fred Dawson [775],,,,,,96,,,
Detroit Mercy,Royal Campbell [471],,,,,,97,,,
North Carolina State,Harry Hartsell [1385],,,,,,98,,,
North Carolina,Howell Peacock [2488],,,,,,99,,,
Catholic,Fred Rice [2685],,,,,,100,,,
Nebraska,Doc Stewart [3043],,,,,,101,,,
Western Michigan,William Spaulding [2992],,,,,,102,,,
Butler,Cullen Thomas [3141],,,,,,103,,,
Temple,William Nicolai [2366],,,,,,104,,,
Millsaps,W.P. Bales [125],,,,,,105,,,
DePauw,Edbert Buss [440],,,,,,106,,,
Wyoming,John Corbett [659],,,,,,107,,,
Washington,John Davidson [751],,,,,,108,,,
Stevens Institute,John Davis [763],,,,,,109,,,
Auburn,Mike Donahue [844],,,,,,110,,,
Idaho,Hec Edmundson [940],,,,,,111,,,
Denver,John Fike [1040],,,,,,112,,,
Utah,Nelson Nordgren [2376],,,,,,113,,,
West Virginia,George Pyle [2607],,,,,,114,,,
Loyola (MD),William Schuerholz [2860],,,,,,115,,,
Stanford,Russell Wilson [3437],,,,,,116,,,
George Washington,George Colliflower [613],,,,,,117,,,
South Carolina,Dixon Foster [1100],,,,,,118,,,
Manhattan,Edward Hanrahan [1341],,,,,,119,,,
Chicago,Pat Page [2453],,,,,,120,,,
Grove City,Howard Acher [7],,,,,,121,,,
Saint Louis,Armin Fischer [1049],,,,,,122,,,
Dartmouth,J.A. Pelletier [2498],,,,,,123,,,
Rutgers,Frank Hill [1466],,,,,,124,,,
Iowa,Maurice Kent [1746],,,,,,125,,,
Alabama,Thomas Kelly [1734],,,,,,126,,,
Columbia,Carl Merner [2184],,,,,,127,,,
Mount Union,George O'Brien [2388],,,,,,128,,,
Buffalo,Arthur Powell [2567],,,,,,129,,,
Northern Colorado,Paul Abbott [2],,,,,,130,,,
Drake,Ralph Glaze [1210],,,,,,131,,,
Baylor,Bubbs Moseley [2285],,,,,,132,,,
Southern California,Motts Blair [260],,,,,,133,,,
Connecticut,John Donahue [842],,,,,,134,,,
Kentucky,J.J. Tigert [3172],,,,,,135,,,
Wooster,L.C. Boles [285],,,,,,136,,,
Cornell,Albert Sharpe [2894],,,,,,137,,,
Washington (MO),George Fricke [1123],,,,,,138,,,
Muhlenburg,George McCaa [2061],,,,,,139,,,
Franklin,John Thurber [3167],,,,,,140,,,
William & Mary,S.H. Hubbard [1546],,,,,,141,,,
Niagara,Tom Tracey [3187],,,,,,142,,,
Army,Arthur Conrad [639],,,,,,143,,,
Cincinnati,Ion Cortright [665],,,,,,144,,,
Vanderbilt,Guy Denton [797],,,,,,145,,,
Montana,Jerry Nissen [2368],,,,,,146,,,
Rhode Island,James Baldwin [124],,,,,,147,,,
Bowling Green State,F.G. Beyerman [236],,,,,,148,,,
Rochester (NY),Arthur Powell [2567],,,,,,149,,,
Kent State,Donald Ulrich [3215],,,,,,150,,,
Northwestern,Fred Murphy [2311],,,,,,151,,,
Wichita State,Lamar Hoover [1527],,,,,,152,,,
Ohio,Mark Banks [132],,,,,,153,,,
Oregon,Hugo Bezdek [237],,,,,,154,,,
Colorado School of Mines,F.G. Carter [511],,,,,,155,,,
Arizona State,George Schaeffer [2832],,,,,,156,,,
