Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Saint Louis,Armin Fischer [1049],,,,,,140,,,
Tulsa,Hal Mefford [2170],,,,,,141,,,
Connecticut,John Donahue [842],,,,,,142,,,
Baylor,Bubbs Moseley [2285],,,,,,143,,,
Drake,S.W. Hobbs [1488],,,,,,144,,,
New York University,Harry Haring [1354],,,,,,145,,,
Muhlenburg,Gurney Afflerbach [18],,,,,,146,,,
Southern California,Dean Cromwell [701],,,,,,147,,,
Citadel,Harry O'Brien [2389],,,,,,148,,,
Butler,Cullen Thomas [3141],,,,,,149,,,
Dartmouth,Fred Walker [3281],,,,,,150,,,
