Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Gonzaga,Adrian Buoncristiani [417],,,,,,128,,,
Mississippi State,Kermit Davis [766],,,,,,129,,,
Saint Francis (PA),Pete Lonergan [1932],,,,,,130,,,
Pacific,Stan Morrison [2281],,,,,,131,,,
Kansas,Ted Owens [2450],,,,,,132,,,
Manhattan,John Powers [2574],,,,,,133,,,
St. Francis (NY),Lou Rossini [2773],,,,,,134,,,
Richmond,Carl Slone [2947],,,,,,135,,,
Bradley,Joe Stowell [3066],,,,,,136,,,
Bucknell,Charles Woollum [3471],,,,,,137,,,
Saint Louis,Randy Albrecht [27],,,,,,138,,,
Appalachian State,Bobby Cremins [695],,,,,,139,,,
Marshall,Bob Daniels [738],,,,,,140,,,
Duke,Bill E. Foster [1097],,,,,,141,,,
Georgia Tech,Dwayne Morrison [2277],,,,,,142,,,
Morehead State,Jack Schalow [2834],,,,,,143,,,
Northeastern,Jim Calhoun [454],,,,,,144,,,
Duquesne,John Cinicola [568],,,,,,145,,,
Brigham Young,Frank Arnold [92],,,,,,146,,,
Fairfield,Fred Barakat [136],,,,,,147,,,
Utah State,Dutch Belnap [199],,,,,,148,,,
Louisiana State,Dale Brown [368],,,,,,149,,,
California,Dick Edwards [944],,,,,,150,,,
Fresno State,Ed Gregory [1270],,,,,,151,,,
Kent State,Rex Hughes [1557],,,,,,152,,,
Florida,John Lotz [1943],,,,,,153,,,
Nevada,Jim Padgett [2452],,,,,,154,,,
Central Michigan,Dick Parfitt [2461],,,,,,155,,,
Baylor,Carroll Dawson [774],,,,,,156,,,
Pittsburgh,Tim Grgurich [1274],,,,,,157,,,
Georgia,John Guthrie [1293],,,,,,158,,,
Bowling Green State,Pat Haley [1318],,,,,,159,,,
Denver,Al Harden [1348],,,,,,160,,,
Butler,George Theofanis [3137],,,,,,161,,,
Northwestern,Tex Winter [3445],,,,,,162,,,
Ball State,Jim Holstein [1518],,,,,,163,,,
Army,Mike Krzyzewski [1814],,,,,,164,,,
Ohio,Dale Bandy [131],,,,,,165,,,
Southern Mississippi,Jeep Clark [573],,,,,,166,,,
Milwaukee,Bob Gottlieb [1235],,,,,,167,,,
East Carolina,Dave Patton [2480],,,,,,168,,,
Iona,Jim Valvano [3229],,,,,,169,,,
La Salle,Paul Westhead [3354],,,,,,170,,,
Lamar,Jack Martin [2032],,,,,,171,,,
Navy,Dave Smalley [2948],,,,,,172,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,173,,,
Southern California,Bob Boyd [304],,,,,,174,,,
Georgia Southern,Larry Chapman [544],,,,,,175,,,
Seattle,Bill O'Connor [2395],,,,,,176,,,
Hawaii,Bruce O'Neil [2408],,,,,,177,,,
Texas Christian,Johnny Swaim [3094],,,,,,178,,,
Penn State,John Bach [110],,,,,,179,,,
Hardin-Simmons,Russell Berry [229],,,,,,180,,,
Delaware,Don Harnum [1358],,,,,,181,,,
Eastern Kentucky,Bob Mulcahy [2296],,,,,,182,,,
Arkansas State,John Rose [2766],,,,,,183,,,
Saint Joseph's,Harry Booth [292],,,,,,184,,,
Loyola (IL),Jerry Lyne [1968],,,,,,185,,,
Wisconsin,John Powless [2575],,,,,,186,,,
Buffalo,Leo Richardson [2694],,,,,,187,,,
Oklahoma State,Guy Strong [3074],,,,,,188,,,
Santa Clara,Carroll Williams [3398],,,,,,189,,,
Colorado State,Jim Williams [3405],,,,,,190,,,
Lehigh,Brian Hill [1465],,,,,,191,,,
Canisius,John McCarthy [2074],,,,,,192,,,
Wyoming,Moe Radovich [2619],,,,,,193,,,
Citadel,Les Robinson [2729],,,,,,194,,,
Montana State,Rich Juarez [1692],,,,,,195,,,
American,Jim Lynam [1964],,,,,,196,,,
Texas,Leon Black [253],,,,,,197,,,
Oklahoma,Dave Bliss [274],,,,,,198,,,
Murray State,Fred Overton [2447],,,,,,199,,,
Boston College,Bob Zuffelato [3511],,,,,,200,,,
Portland,Jack Avina [106],,,,,,201,,,
Temple,Don Casey [518],,,,,,202,,,
Stanford,Dick DiBiaso [812],,,,,,203,,,
Oklahoma City,Paul Hansen [1344],,,,,,204,,,
Tulsa,Jim King [1765],,,,,,205,,,
Furman,Joe Williams [3407],,,,,,206,,,
Howard,A.B. Williamson [3420],,,,,,207,,,
Columbia,Thomas Penders [2500],,,,,,208,,,
West Chester,Earl Voss [3261],,,,,,209,,,
Cornell,Ben Bluitt [276],,,,,,210,,,
New Hampshire,Gerry Friel [1127],,,,,,211,,,
Harvard,Tom Sanders [2813],,,,,,212,,,
Drake,Bob Ortegel [2440],,,,,,213,,,
Brown,Gerald Alaimo [25],,,,,,214,,,
Loyola Marymount,Dave Benaderet [201],,,,,,215,,,
Louisiana-Lafayette,Jim Hatfield [1393],,,,,,216,,,
Idaho,Jim Jarvis [1619],,,,,,217,,,
Boston University,Roy Sigler [2926],,,,,,218,,,
Colorado,Sox Walseth [3291],,,,,,219,,,
Fordham,Hal Wissel [3452],,,,,,220,,,
Delaware State,Ira Mitchell [2234],,,,,,221,,,
Eastern Michigan,Allan Freund [1122],,,,,,222,,,
Yale,Ray Carazo [485],,,,,,223,,,
Cleveland State,Ray Dieringer [823],,,,,,224,,,
East Tennessee State,Leroy Fisher [1052],,,,,,225,,,
Ohio State,Fred Taylor [3124],,,,,,226,,,
Texas-Arlington,Barry Dowd [868],,,,,,227,,,
Mississippi,Cob Jarvis [1618],,,,,,228,,,
Davidson,Bo Brickels [344],,,,,,229,,,
Northern Illinois,Emory Luck [1952],,,,,,230,,,
Houston Baptist,Bob McKinley [2137],,,,,,231,,,
Samford,Fred J. Crowell [706],,,,,,232,,,
Saint Mary's (CA),Frank La Porte [1823],,,,,,233,,,
Charleston Southern,Danny Monk [2249],,,,,,234,,,
Rice,Robert Polk [2552],,,,,,235,,,
Iowa State,Ken Trickey [3192],,,,,,236,,,
Maryland-Eastern Shore-nm,Dan Jones [1665],,,,,,237,,,
