Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Georgia,Ralph Jordan [1687],,,,,,50,,,
Louisville,Peck Hickman [1455],,,,,,51,,,
Washington,Arthur McLarney [2142],,,,,,52,,,
West Texas A&M-nm,Gus Miller [2210],,,,,,53,,,
Saint Louis,Eddie Hickey [1453],,,,,,54,,,
Yale,Howard Hobson [1490],,,,,,55,,,
Valparaiso,Sonny Allen [43],,,,,,56,,,
Brigham Young,Stan Watts [3322],,,,,,57,,,
Akron,Russell Beichly [188],,,,,,58,,,
Virginia Tech,Red Laird [1829],,,,,,59,,,
Illinois,Harry Combes [622],,,,,,60,,,
Colorado,Frosty Cox [681],,,,,,61,,,
Santa Clara,Ray Pesco [2510],,,,,,62,,,
Bowling Green State,Harold Anderson [64],,,,,,63,,,
Marshall-nm,Cam Henderson [1426],,,,,,64,,,
Notre Dame,Moose Krause [1802],,,,,,65,,,
Georgia,Jim Whatley [3358],,,,,,66,,,
Princeton,Cappy Cappon [481],,,,,,67,,,
Miami (FL),Hart Morris [2272],,,,,,68,,,
Hardin-Simmons-nm,Jack Martin [2032],,,,,,69,,,
Washington State,Jack Friel [1128],,,,,,70,,,
Minnesota,Ozzie Cowles [680],,,,,,71,,,
South Carolina,Frank Johnson [1646],,,,,,72,,,
North Carolina,Tom Scott [2871],,,,,,73,,,
Temple,Josh Cody [596],,,,,,74,,,
Missouri,Sparky Stalcup [3012],,,,,,75,,,
Denver,Hoyt Brawner [329],,,,,,76,,,
Murray State-nm,Harlan Hodges [1495],,,,,,77,,,
Tennessee,Emmett Lowery [1947],,,,,,78,,,
Loyola (IL),Thomas Haggerty [1306],,,,,,79,,,
New Mexico State-nm,George McCarty [2078],,,,,,80,,,
Penn State,Elmer Gross [1282],,,,,,81,,,
Kansas,Phog Allen [42],,,,,,82,,,
Manhattan,Kenneth Norton [2380],,,,,,83,,,
Fordham,John Bach [110],,,,,,84,,,
Colgate,Howard Hartman [1383],,,,,,85,,,
Boston College,Albert McClellan [2081],,,,,,86,,,
Oklahoma,Bruce Drake [872],,,,,,87,,,
Morehead State-nm,Ellis Johnson [1644],,,,,,88,,,
Iowa,Bucky O'Connor [2396],,,,,,89,,,
Western Michigan,Bill Perigo [2503],,,,,,90,,,
Texas Christian,Buster Brannon [326],,,,,,91,,,
Texas,Jack Gray [1250],,,,,,92,,,
West Virginia,Lee Patton [2481],,,,,,93,,,
Drake,Jack McClelland [2082],,,,,,94,,,
Texas Tech-nm,Polk Robison [2734],,,,,,95,,,
Army,John Mauer [2049],,,,,,96,,,
Tulsa,Clarence Iba [1587],,,,,,97,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,98,,,
Baylor,BIll Henderson [1425],,,,,,99,,,
Georgia Tech,Roy McArthur [2056],,,,,,100,,,
Arkansas,Presley Askew [101],,,,,,101,,,
Creighton,Duce Belford [191],,,,,,102,,,
Gettysburg,Henry Bream [332],,,,,,103,,,
Duke,Gerry Gerard [1176],,,,,,104,,,
Butler,Tony Hinkle [1480],,,,,,105,,,
Michigan,Ernie McCoy [2091],,,,,,106,,,
Clemson,Banks McFadden [2117],,,,,,107,,,
Georgetown,Buddy O'Grady [2401],,,,,,108,,,
Utah State,Joseph Whitesides [3373],,,,,,109,,,
Oregon State,Slats Gill [1190],,,,,,110,,,
DePaul,Ray Meyer [2196],,,,,,111,,,
Virginia,Gus Tebell [3129],,,,,,112,,,
Utah,Vadal Peterson [2515],,,,,,113,,,
Idaho,Charles Finley [1043],,,,,,114,,,
Wake Forest,Murray Greason [1253],,,,,,115,,,
Rutgers,Donald White [3363],,,,,,116,,,
Arizona State-nm,Bill Kajikawa [1699],,,,,,117,,,
Northwestern,Dutch Lonborg [1930],,,,,,118,,,
Vermont-nm,Fuzzy Evans [995],,,,,,119,,,
John Carroll,Elmer Ripley [2707],,,,,,120,,,
Pennsylvania,Howard Dallmar [732],,,,,,121,,,
Stanford,Everett Dean [777],,,,,,122,,,
Brown,Robert Morris [2273],,,,,,123,,,
Baldwin-Wallace,Ray Watts [3321],,,,,,124,,,
Southern Methodist,Doc Hayes [1401],,,,,,125,,,
Furman,Melvin Bell [195],,,,,,126,,,
Alabama,Floyd Burdette [420],,,,,,127,,,
Xavier,Lew Hirt [1483],,,,,,128,,,
Seton Hall,Honey Russell [2792],,,,,,129,,,
Massachusetts-nm,Lorin Ball [126],,,,,,130,,,
New York University,Howard Cann [473],,,,,,131,,,
Texas A&M,Marty Karow [1704],,,,,,132,,,
Purdue,Melvin Taube [3117],,,,,,133,,,
Washington & Lee,Conn Davis [755],,,,,,134,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,135,,,
Florida,Sam McAllister [2053],,,,,,136,,,
Mississippi State,Paul Gregory [1271],,,,,,137,,,
Davidson,Boydson Baird [117],,,,,,138,,,
Harvard,Bo Shepard [2904],,,,,,139,,,
California,Nibs Price [2588],,,,,,140,,,
Rice,Don Suman [3086],,,,,,141,,,
Loyola Marymount,Scotty McDonald [2112],,,,,,142,,,
Richmond,Malcolm Pitt [2543],,,,,,143,,,
Oregon,John Warren [3307],,,,,,144,,,
Mississippi,Country Graham [1237],,,,,,145,,,
Dartmouth,Elmer Lampe [1834],,,,,,146,,,
Wayne State (MI),Joel Mason [2042],,,,,,147,,,
Ohio,James Snyder [2982],,,,,,148,,,
Wichita State,Kenneth Gunning [1291],,,,,,149,,,
Case Western Reserve,Mo Scarry [2828],,,,,,150,,,
Maryland,Flucie Stewart [3045],,,,,,151,,,
New Hampshire-nm,Ed Stanczyk [3014],,,,,,152,,,
Marquette,Bill Chandler [540],,,,,,153,,,
Iowa State,Clay Sutherland [3089],,,,,,154,,,
Miami (OH),John Brickels [345],,,,,,155,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,156,,,
Bucknell,Jack Guy [1294],,,,,,157,,,
Colorado State,Bebe Lee [1877],,,,,,158,,,
Pittsburgh,Doc Carlson [494],,,,,,159,,,
Lehigh,Daniel Yarbo [3485],,,,,,160,,,
New Mexico-nm,Woody Clements [584],,,,,,161,,,
Citadel,Bernard O'Neil [2407],,,,,,162,,,
Virginia Military Institute,William O'Hara [2403],,,,,,163,,,
Michigan State,Alton Kircher [1770],,,,,,164,,,
Saint Mary's (CA),Benjamin Neff [2343],,,,,,165,,,
