Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Texas,Jack Gray [1250],,,,,,46,,,
Arkansas,Eugene Lambert [1831],,,,,,47,,,
Loyola (MD),Lefty Reitz [2671],,,,,,48,,,
Alabama,Hank Crisp [700],,,,,,49,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,50,,,
Tulane,Clifford Wells [3342],,,,,,51,,,
Idaho,Babe Brown [365],,,,,,52,,,
Saint Mary's (CA),Clarence Andersen [56],,,,,,53,,,
Southern California,Sam Barry [158],,,,,,54,,,
St. Francis (NY),Joseph Brennan [337],,,,,,55,,,
Colorado,Frosty Cox [681],,,,,,56,,,
Wake Forest,Murray Greason [1253],,,,,,57,,,
Colgate,Karl Lawrence [1867],,,,,,58,,,
Minnesota,Dave McMillan [2152],,,,,,59,,,
Illinois,Douglas Mills [2225],,,,,,60,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,61,,,
Manhattan,Honey Russell [2792],,,,,,62,,,
Rutgers,Donald White [3363],,,,,,63,,,
Gettysburg,Henry Bream [332],,,,,,64,,,
Connecticut,Blair Gullion [1289],,,,,,65,,,
New Mexico,Woody Clements [584],,,,,,66,,,
Temple,Josh Cody [596],,,,,,67,,,
Michigan,Bennie Oosterbaan [2436],,,,,,68,,,
Montana State,Brick Breeden [333],,,,,,69,,,
Colorado State,E.D. Taylor [3123],,,,,,70,,,
Marquette,Bill Chandler [540],,,,,,71,,,
Long Island University,Clair Bee [185],,,,,,72,,,
Wichita State,Melvin Binford [247],,,,,,73,,,
Valparaiso,Loren Ellis [965],,,,,,74,,,
Northern Arizona,Frank Brickey [346],,,,,,75,,,
Butler,Tony Hinkle [1480],,,,,,76,,,
Army,Stewart Holcomb [1504],,,,,,77,,,
Hamline,Joe Hutton [1583],,,,,,78,,,
Santa Clara,Ray Pesco [2510],,,,,,79,,,
Utah,Vadal Peterson [2515],,,,,,80,,,
Texas Tech,Polk Robison [2734],,,,,,81,,,
Niagara,Edward Flynn [1079],,,,,,82,,,
Virginia Tech,George S. Gummy Proctor [2596],,,,,,83,,,
Georgia,Elmer Lampe [1834],,,,,,84,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,85,,,
Washington State,Jack Friel [1128],,,,,,86,,,
Georgetown,Ken Engles [977],,,,,,87,,,
Columbia,Paul Mooney [2256],,,,,,88,,,
Saint Louis,John Flanigan [1065],,,,,,89,,,
Oregon State,Slats Gill [1190],,,,,,90,,,
Texas Christian,Hub McQuillan [2161],,,,,,91,,,
Miami (OH),Blue Foster [1098],,,,,,92,,,
Oklahoma,Bruce Drake [872],,,,,,93,,,
Davidson,Bo Shepard [2904],,,,,,94,,,
Pittsburgh,Doc Carlson [494],,,,,,95,,,
Washington,Hec Edmundson [940],,,,,,96,,,
William & Mary,Frosty Holt [1520],,,,,,97,,,
Purdue,Piggy Lambert [1833],,,,,,98,,,
Iowa State,Louis Menze [2180],,,,,,99,,,
Kent State,William Satterlee [2819],,,,,,100,,,
Oregon,Howard Hobson [1490],,,,,,101,,,
Brigham Young,Floyd Millet [2222],,,,,,102,,,
Bradley,Alfred Robertson [2725],,,,,,103,,,
Rice,Buster Brannon [326],,,,,,104,,,
Georgia Tech,Dwight Keith [1724],,,,,,105,,,
Creighton,Duce Belford [191],,,,,,106,,,
Brooklyn,Arthur Musicat [2322],,,,,,107,,,
George Washington,Otis Zahn [3504],,,,,,108,,,
South Carolina,Dick Anderson [58],,,,,,109,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,110,,,
Clemson,Rock Norman [2379],,,,,,111,,,
Montana,Jiggs Dahlberg [728],,,,,,112,,,
Western Kentucky,E.A. Diddle [819],,,,,,113,,,
Auburn,Ralph Jordan [1687],,,,,,114,,,
Penn State,John Lawther [1869],,,,,,115,,,
Villanova,Alex Severence [2885],,,,,,116,,,
San Francisco,William Bussenius [441],,,,,,117,,,
Arizona State,Rudy Lavik [1863],,,,,,118,,,
Maryland,Burton Shipley [2913],,,,,,119,,,
Purdue,Melvin Taube [3117],,,,,,120,,,
Drake,Vee Green [1260],,,,,,121,,,
Mississippi,Buster Poole [2559],,,,,,122,,,
Canisius,Arthur Powell [2567],,,,,,123,,,
Pennsylvania,Robert Dougherty [863],,,,,,124,,,
Richmond,Malcolm Pitt [2543],,,,,,125,,,
Texas A&M,Marty Karow [1704],,,,,,126,,,
La Salle,Joe Meehan [2169],,,,,,127,,,
Citadel,Jeep Clark [573],,,,,,128,,,
Cincinnati,Ray Farnham [1015],,,,,,129,,,
Denver,Kenneth Loeffler [1928],,,,,,130,,,
Washington (MO),Bob Kinnan [1767],,,,,,131,,,
Princeton,Wes Fesler [1031],,,,,,132,,,
Utah State,Bebe Lee [1877],,,,,,133,,,
Missouri,George Edwards [946],,,,,,134,,,
Bucknell,Woody Ludwig [1953],,,,,,135,,,
Nebraska,L.F. Klein [1777],,,,,,136,,,
Merchant Marine Academy,Earl Brown [370],,,,,,137,,,
Florida,Spurgeon Cherry [551],,,,,,138,,,
North Carolina State,Leroy Jay [1624],,,,,,139,,,
UCLA,Wilbur Johns [1639],,,,,,140,,,
Tulsa,Don Shields [2908],,,,,,141,,,
Southern Methodist,Whitey Baccus [109],,,,,,142,,,
Chicago,Nelson Norgren [2378],,,,,,143,,,
New Hampshire,Henry Swasey [3097],,,,,,144,,,
Texas-El Paso,Dale Waters [3313],,,,,,145,,,
Mississippi State,Dick Hitt [1484],,,,,,146,,,
Stanford,Everett Dean [777],,,,,,147,,,
Brown,Rip Engle [974],,,,,,148,,,
New Mexico State,Bud Laabs [1824],,,,,,149,,,
Northeastern,Eugene Pare [2460],,,,,,150,,,
Vanderbilt,Gus Morrow [2283],,,,,,151,,,
Boston College,Albert McClellan [2081],,,,,,152,,,
Fordham,Frank Adams [10],,,,,,153,,,
Wisconsin,Bud Foster [1099],,,,,,154,,,
Dayton,James Carter [512],,,,,,155,,,
Lehigh,Leo Prendergast [2580],,,,,,156,,,
Hardin-Simmons,Wesley Bradshaw [317],,,,,,157,,,
Kansas State,Fritz Knorr [1787],,,,,,158,,,
Xavier,Ed Burns [431],,,,,,159,,,
Washington & Lee,Harry Young [3496],,,,,,160,,,
Virginia Military Institute,Jay McWilliams [2162],,,,,,161,,,
