Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Butler,Tony Hinkle [1480],,,,,,60,,,
Connecticut,Hugh Greer [1267],,,,,,61,,,
Xavier,Ned Wulk [3482],,,,,,62,,,
Murray State,Rex Alexander [32],,,,,,63,,,
Muhlenburg,Birney Crum [710],,,,,,64,,,
San Jose State,Walter McPherson [2159],,,,,,65,,,
La Salle,Jim Pollard [2555],,,,,,66,,,
Miami (OH),Bill Rohr [2750],,,,,,67,,,
Pittsburgh,Robert Timmons [3176],,,,,,68,,,
Michigan State,Forddy Anderson [61],,,,,,69,,,
Indiana,Branch McCracken [2093],,,,,,70,,,
Maryland,Bud Millikan [2224],,,,,,71,,,
Washington,Tippy Dye [919],,,,,,72,,,
Yale,Howard Hobson [1490],,,,,,73,,,
Pacific,Van Sweet [3101],,,,,,74,,,
Western Kentucky,E.A. Diddle [819],,,,,,75,,,
Virginia Tech,Chuck Noe [2371],,,,,,76,,,
New York University,Howard Cann [473],,,,,,77,,,
Richmond,Lester Hooker [1525],,,,,,78,,,
Western Michigan,Joseph Hoy [1541],,,,,,79,,,
Texas,Thurman Hull [1559],,,,,,80,,,
Texas-El Paso,George McCarty [2078],,,,,,81,,,
West Texas A&M,Gus Miller [2210],,,,,,82,,,
Georgetown,Buddy Jeannette [1625],,,,,,83,,,
Marquette,Jack Nagle [2330],,,,,,84,,,
Ohio,James Snyder [2982],,,,,,85,,,
Montana,Frosty Cox [681],,,,,,86,,,
Miami (FL),Bruce Hale [1315],,,,,,87,,,
Wichita State,Ralph Miller [2217],,,,,,88,,,
Villanova,Alex Severence [2885],,,,,,89,,,
Southern California,Forrest Twogood [3213],,,,,,90,,,
Navy,Ben Carnevale [501],,,,,,91,,,
Auburn,Joel Eaves [931],,,,,,92,,,
Colorado,Bebe Lee [1877],,,,,,93,,,
Georgia Tech,Whack Hyder [1585],,,,,,94,,,
Denver,Hoyt Brawner [329],,,,,,95,,,
Detroit Mercy,Bob Calihan [456],,,,,,96,,,
Loyola Marymount,William Donovan [855],,,,,,97,,,
Texas Tech,Polk Robison [2734],,,,,,98,,,
Utah State,Cecil Baker [118],,,,,,99,,,
Minnesota,Ozzie Cowles [680],,,,,,100,,,
St. John's (NY),Dusty DeStefano [800],,,,,,101,,,
Mississippi State,Babe McCarthy [2073],,,,,,102,,,
Bradley,Bob Vanatta [3238],,,,,,103,,,
Tulane,Clifford Wells [3342],,,,,,104,,,
Pennsylvania,Raymond Stanley [3016],,,,,,105,,,
Colorado State,Jim Williams [3405],,,,,,106,,,
St. Bonaventure,Edward Donovan [854],,,,,,107,,,
Florida,John Mauer [2049],,,,,,108,,,
Arkansas,Glen Rose [2764],,,,,,109,,,
Creighton,Tummy Thomsen [3161],,,,,,110,,,
Kent State,David McDowell [2115],,,,,,111,,,
Gonzaga,Hank Anderson [63],,,,,,112,,,
William & Mary,Boydson Baird [117],,,,,,113,,,
Penn State,John Egli [952],,,,,,114,,,
Valparaiso,Kenneth Suesens [3079],,,,,,115,,,
Princeton,Cappy Cappon [481],,,,,,116,,,
Cornell,Royner Greene [1264],,,,,,117,,,
Fordham,John Bach [110],,,,,,118,,,
Rhode Island,Jack Guy [1294],,,,,,119,,,
Mississippi,Country Graham [1237],,,,,,120,,,
Army,Orvis Sigler [2925],,,,,,121,,,
Furman,Lyles Alley [46],,,,,,122,,,
Washington & Lee,Billy McCann [2070],,,,,,123,,,
Oregon,William Borcher [294],,,,,,124,,,
Arizona,Fred Enke [979],,,,,,125,,,
Arizona State,Bill Kajikawa [1699],,,,,,126,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,127,,,
Loyola (IL),George Ireland [1595],,,,,,128,,,
Bucknell,Ben Kribbs [1807],,,,,,129,,,
Tennessee,Emmett Lowery [1947],,,,,,130,,,
Drake,Jack McClelland [2082],,,,,,131,,,
Toledo,Edward Melvin [2174],,,,,,132,,,
Michigan,Bill Perigo [2503],,,,,,133,,,
Loyola (LA),Jim McCafferty [2064],,,,,,134,,,
Davidson,Tom Scott [2871],,,,,,135,,,
South Carolina,Frank Johnson [1646],,,,,,136,,,
Lehigh,Anthony Packer [2451],,,,,,137,,,
Notre Dame,John Jordan [1685],,,,,,138,,,
Virginia,Bus Male [2003],,,,,,139,,,
Iona,James McDermott [2103],,,,,,140,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,141,,,
Siena,Dan Cunha [716],,,,,,142,,,
Clemson,Banks McFadden [2117],,,,,,143,,,
Fresno State,Bill Vandenburgh [3240],,,,,,144,,,
Vermont-nm,Fuzzy Evans [995],,,,,,145,,,
Santa Clara,Bob Feerick [1023],,,,,,146,,,
Harvard,Floyd S. Wilson [3430],,,,,,147,,,
Oregon State,Slats Gill [1190],,,,,,148,,,
Nebraska,Jerry Bush [438],,,,,,149,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,150,,,
Hardin-Simmons,Bill Scott [2867],,,,,,151,,,
Brown,Stanley Ward [3302],,,,,,152,,,
Wisconsin,Bud Foster [1099],,,,,,153,,,
New Mexico,Bill Stockton [3056],,,,,,154,,,
Wyoming,Everett Shelton [2902],,,,,,155,,,
Baylor,BIll Henderson [1425],,,,,,156,,,
Boston College,Don Martin [2029],,,,,,157,,,
Texas A&M,Kenneth Loeffler [1928],,,,,,158,,,
Idaho,Harlan Hodges [1495],,,,,,159,,,
City College of New York-nm,Nat Holman [1513],,,,,,160,,,
Bowling Green State,Harold Anderson [64],,,,,,161,,,
Virginia Military Institute,Jack Null [2384],,,,,,162,,,
Oklahoma,Doyle Parrack [2469],,,,,,163,,,
Texas Christian,Buster Brannon [326],,,,,,164,,,
Rutgers,Donald White [3363],,,,,,165,,,
Washington State,Jack Friel [1128],,,,,,166,,,
Georgia,Red Lawson [1868],,,,,,167,,,
Citadel,Hank Witt [3455],,,,,,168,,,
Northwestern,Waldo Fisher [1055],,,,,,169,,,
Pepperdine,Duck Dowell [869],,,,,,170,,,
