Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Mississippi State,Ray Dauber [742],,,,,,77,,,
West Virginia,Francis Stadsvold [3008],,,,,,78,,,
George Washington,Maud Crum [712],,,,,,79,,,
Duke,George Buckheit [409],,,,,,80,,,
Rutgers,Frank Hill [1466],,,,,,81,,,
New Mexico,Roy Johnson [1655],,,,,,82,,,
Syracuse,Lew Andreas [74],,,,,,83,,,
Denver,Burt Potter [2564],,,,,,84,,,
Wyoming,Stewart Clark [578],,,,,,85,,,
Canisius,Luke Urban [3221],,,,,,86,,,
Oklahoma State,John Maulbetsch [2050],,,,,,87,,,
California,Nibs Price [2588],,,,,,88,,,
Colgate,Bill Reid [2659],,,,,,89,,,
Western Kentucky,E.A. Diddle [819],,,,,,90,,,
Michigan,E.J. Mather [2045],,,,,,91,,,
Lafayette,Michael Miller [2214],,,,,,92,,,
Georgia Tech,Roy Mundorff [2307],,,,,,93,,,
Colorado College,Alvin Twitchell [3212],,,,,,94,,,
Princeton,Albert Wittmer [3457],,,,,,95,,,
New York University,Howard Cann [473],,,,,,96,,,
Northern Colorado,George Cooper [653],,,,,,97,,,
Yale,George Taylor [3125],,,,,,98,,,
Brigham Young,E.L. Roberts [2720],,,,,,99,,,
Georgia,Herman Stegeman [3028],,,,,,100,,,
Toledo,David Connelly [630],,,,,,101,,,
Bowling Green State,Paul Landis [1837],,,,,,102,,,
Texas Tech,Victor Payne [2487],,,,,,103,,,
Davidson,Monk Younger [3501],,,,,,104,,,
North Carolina State,Gus Tebell [3129],,,,,,105,,,
Virginia Military Institute,William Raftery [2623],,,,,,106,,,
Harvard,Edward Wachter [3264],,,,,,107,,,
Texas Christian,Matty Bell [194],,,,,,108,,,
St. Francis (NY),Nip Lynch [1967],,,,,,109,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,110,,,
Mississippi,Homer Hazel [1410],,,,,,111,,,
Kansas,Phog Allen [42],,,,,,112,,,
Boston University,Win Carlson [495],,,,,,113,,,
Alabama,Hank Crisp [700],,,,,,114,,,
Idaho,Richard Fox [1106],,,,,,115,,,
Ohio,Brandon Grover [1283],,,,,,116,,,
Buffalo,Arthur Powell [2567],,,,,,117,,,
Saint Louis,Harry Reget [2658],,,,,,118,,,
Utah State,Dick Romney [2756],,,,,,119,,,
Marshall,John Stuart [3077],,,,,,120,,,
Oregon State,Robert Hager [1304],,,,,,121,,,
DePauw,Donovan Moffett [2240],,,,,,122,,,
Chicago,Nelson Norgren [2378],,,,,,123,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,124,,,
Western State,Stuart Clark [579],,,,,,125,,,
Washington (MO),Donald White [3363],,,,,,126,,,
Kansas State,Charles Corsaut [664],,,,,,127,,,
Baylor,Ralph Wolf [3461],,,,,,128,,,
Texas-El Paso,Doc Stewart [3043],,,,,,129,,,
Montana,John Stewart [3049],,,,,,130,,,
Colorado,Howard Beresford [218],,,,,,131,,,
Vanderbilt,Johnny Floyd [1075],,,,,,132,,,
Colorado School of Mines,Benny Johns [1637],,,,,,133,,,
Colorado State,P.E. Lavik [1862],,,,,,134,,,
Brown,Tuss McLaughry [2146],,,,,,135,,,
Utah,Vadal Peterson [2515],,,,,,136,,,
South Carolina,Burnet Stoney [3064],,,,,,137,,,
Clemson,Josh Cody [596],,,,,,138,,,
Nebraska,Charlie Black [252],,,,,,139,,,
Marquette,Frank Murray [2318],,,,,,140,,,
Cornell,Howard Ortner [2441],,,,,,141,,,
Stanford,E.P. Husky Hunt [1564],,,,,,142,,,
Iowa,Sam Barry [158],,,,,,143,,,
Muhlenburg,Harry Benfer [206],,,,,,144,,,
Saint Joseph's,Tom Temple [3131],,,,,,145,,,
Drake,Bill Boelter [280],,,,,,146,,,
Virginia Tech,Bud Moore [2258],,,,,,147,,,
Wake Forest,James Baldwin [124],,,,,,148,,,
Ohio State,Harold Olsen [2432],,,,,,149,,,
Illinois,Craig Ruby [2783],,,,,,150,,,
Washington & Lee,Cap'n Smith [2952],,,,,,151,,,
Washington State,Karl Schlademan [2841],,,,,,152,,,
DePaul,Edward Anderson [60],,,,,,153,,,
Villanova,Rube Cashman [521],,,,,,154,,,
Texas A&M,Charles Bassett [166],,,,,,155,,,
Rice,Russell Daugherty [743],,,,,,156,,,
Minnesota,Dave McMillan [2152],,,,,,157,,,
Loyola (MD),Patrick Miller [2216],,,,,,158,,,
Florida,Brady Cowell [677],,,,,,159,,,
Columbia,Daniel Meehan [2168],,,,,,160,,,
Sewanee,Barnes [148],,,,,,161,,,
New Mexico State,Ted Coffman [599],,,,,,162,,,
Tulane,Claude Simons [2930],,,,,,163,,,
Kent State,Merle Wagoner [3272],,,,,,164,,,
Iowa State,Bill Chandler [540],,,,,,165,,,
Tulsa,J.B. Miller [2212],,,,,,166,,,
Tennessee,W.H. Britton [352],,,,,,167,,,
