Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Indiana State,Alfred Westphal [3355],,,,,,92,,,
Grove City,Howard Acher [7],,,,,,93,,,
Tulsa,Francis Schmidt [2844],,,,,,94,,,
Western Michigan,William Spaulding [2992],,,,,,95,,,
Tulane,Clark Shaughnessy [2895],,,,,,96,,,
Saint Joseph's,John Donahue [843],,,,,,97,,,
Wisconsin-Stevens Point,George Corneal [662],,,,,,98,,,
North Dakota,Thomas Gill [1191],,,,,,99,,,
Temple,William Nicolai [2366],,,,,,100,,,
City College of New York,Leonard Palmer [2456],,,,,,101,,,
Ohio,Mark Banks [132],,,,,,102,,,
Wooster,L.C. Boles [285],,,,,,103,,,
Lehigh,Harry Haring [1354],,,,,,104,,,
Boston University,Henry Crane [687],,,,,,105,,,
Washington,John Davidson [751],,,,,,106,,,
Colorado State,Harry Hughes [1553],,,,,,107,,,
Michigan State,John Macklin [1979],,,,,,108,,,
Brigham Young,E.L. Roberts [2720],,,,,,109,,,
Akron,Fred Sefton [2876],,,,,,110,,,
Dartmouth,P.W. Loudon [1944],,,,,,111,,,
Baylor,Bubbs Moseley [2285],,,,,,112,,,
Oklahoma State,John Griffith [1279],,,,,,113,,,
Indiana,Allan Willisford [3424],,,,,,114,,,
Muhlenburg,George McCaa [2061],,,,,,115,,,
Duke,Chick Doak [830],,,,,,116,,,
Bradley,Fred Brown [372],,,,,,117,,,
Lafayette,W.G. Crowell [707],,,,,,118,,,
Rutgers,Frank Hill [1466],,,,,,119,,,
Washington & Lee,William Raftery [2623],,,,,,120,,,
Butler,Cullen Thomas [3141],,,,,,121,,,
Army,Jacob Devers [804],,,,,,122,,,
Ohio State,Wilbur St. John [3005],,,,,,123,,,
South Carolina,Charles Farrell [1017],,,,,,124,,,
Rochester (NY),Arthur Powell [2567],,,,,,125,,,
Niagara,Tom Tracey [3187],,,,,,126,,,
Rhode Island,George Cobb [591],,,,,,127,,,
Washington (MO),George Fricke [1123],,,,,,128,,,
Kansas,W.O. Hamilton [1332],,,,,,129,,,
Utah State,Joseph Jensen [1629],,,,,,130,,,
St. John's (NY),Joseph O'Shea [2415],,,,,,131,,,
Kent State,Donald Ulrich [3215],,,,,,132,,,
Richmond,Frank Dobson [834],,,,,,133,,,
Manhattan,Edward Hanrahan [1341],,,,,,134,,,
Miami (OH),Chester Roberts [2718],,,,,,135,,,
North Carolina State,E.D. Sandborn [2810],,,,,,136,,,
Purdue,R.E. Vaughn [3244],,,,,,137,,,
Bowling Green State,F.G. Beyerman [236],,,,,,138,,,
Auburn,Mike Donahue [844],,,,,,139,,,
Columbia,Harry Fisher [1051],,,,,,140,,,
Texas Christian,Ewing Freeland [1116],,,,,,141,,,
Southern California,Ralph Glaze [1210],,,,,,142,,,
Iowa State,H.H. Walters [3296],,,,,,143,,,
Clemson,A.H. Ward [3301],,,,,,144,,,
Drake,Ray Whisman [3359],,,,,,145,,,
DePauw,Ralph Young [3498],,,,,,146,,,
Northern Colorado,Royce Long [1936],,,,,,147,,,
Stanford,Squire Behrens [187],,,,,,148,,,
George Washington,George Colliflower [613],,,,,,149,,,
Cincinnati,George Little [1913],,,,,,150,,,
Idaho,C.M. Rademacher [2618],,,,,,151,,,
Colorado School of Mines,Graham [1240],,,,,,152,,,
Canisius,Charles McCabe [2062],,,,,,153,,,
