Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Kent State,Frank Truitt [3198],,,,,,153,,,
Manhattan,Kenneth Norton [2380],,,,,,154,,,
Virginia,Bill Gibson [1183],,,,,,155,,,
East Carolina,Tom Quinn [2612],,,,,,156,,,
Colorado,Sox Walseth [3291],,,,,,157,,,
Brown,Stanley Ward [3302],,,,,,158,,,
Gonzaga,Hank Anderson [63],,,,,,159,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,160,,,
Pepperdine,Duck Dowell [869],,,,,,161,,,
Mississippi State,Joe Dan Gold [1219],,,,,,162,,,
Pennsylvania,Dick Harter [1382],,,,,,163,,,
Maryland,Frank Fellows [1025],,,,,,164,,,
Austin Peay,George Fisher [1050],,,,,,165,,,
Rice,Don Knodel [1786],,,,,,166,,,
New York University,Lou Rossini [2773],,,,,,167,,,
Harvard,Floyd S. Wilson [3430],,,,,,168,,,
Memphis,Moe Iba [1590],,,,,,169,,,
Creighton,Red McManus [2150],,,,,,170,,,
Montana,Ron Nord [2375],,,,,,171,,,
Pittsburgh,Robert Timmons [3176],,,,,,172,,,
Dartmouth,Dave Gavitt [1169],,,,,,173,,,
North Texas,Dan Spika [2998],,,,,,174,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,175,,,
Ohio,James Snyder [2982],,,,,,176,,,
Mississippi,Eddie Crawford [691],,,,,,177,,,
Minnesota,John Kundla [1817],,,,,,178,,,
Canisius,Bob MacKinnon [1978],,,,,,179,,,
Maine,Brian McCall [2066],,,,,,180,,,
Oregon,Steve Belko [192],,,,,,181,,,
William & Mary,Warren Mitchell [2237],,,,,,182,,,
Southern Methodist,Bob Prewitt [2583],,,,,,183,,,
George Washington,Wayne Dobbs [832],,,,,,184,,,
Lafayette,Hal Wissel [3452],,,,,,185,,,
Wake Forest,Jack McCloskey [2083],,,,,,186,,,
Portland,Bill Turner [3208],,,,,,187,,,
Saint Mary's (CA),Mike Cimino [566],,,,,,188,,,
Clemson,Bobby Roberts [2717],,,,,,189,,,
Centenary (LA),Orvis Sigler [2925],,,,,,190,,,
New Hampshire,William Haubrich [1394],,,,,,191,,,
