Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
North Carolina A&T,Gene Littles [1917],,,,,,54,,,
Nevada-Las Vegas,Jerry Tarkanian [3114],,,,,,55,,,
Pennsylvania,Bob Weinhauer [3338],,,,,,56,,,
Portland,Jack Avina [106],,,,,,57,,,
Nevada,Jim Carey [488],,,,,,58,,,
Louisiana-Lafayette,Jim Hatfield [1393],,,,,,59,,,
Virginia Tech,Charles Moir [2241],,,,,,60,,,
James Madison,Lou Campanelli [465],,,,,,61,,,
Middle Tennessee,Jimmy Earle [922],,,,,,62,,,
Maine,Skip Chappelle [546],,,,,,63,,,
Creighton,Tom Apke [80],,,,,,64,,,
Miami (OH),Darrell Hedric [1417],,,,,,65,,,
Army,Mike Krzyzewski [1814],,,,,,66,,,
San Diego State,Tim Vezie [3251],,,,,,67,,,
Memphis,Wayne Yates [3490],,,,,,68,,,
North Carolina State,Norm Sloan [2944],,,,,,69,,,
Louisiana State,Dale Brown [368],,,,,,70,,,
Mississippi State,Ronald Greene [1263],,,,,,71,,,
East Tennessee State,Sonny Smith [2972],,,,,,72,,,
Lamar,Billy Tubbs [3201],,,,,,73,,,
Colorado State,Jim Williams [3405],,,,,,74,,,
Dayton,Don Donoher [851],,,,,,75,,,
Weber State,Neil McCarthy [2076],,,,,,76,,,
Texas Tech,Gerald Myers [2329],,,,,,77,,,
Wake Forest,Carl Tacy [3109],,,,,,78,,,
Princeton,Pete Carril [504],,,,,,79,,,
South Alabama,Cliff Ellis [963],,,,,,80,,,
St. Francis (NY),Lou Rossini [2773],,,,,,81,,,
Howard,A.B. Williamson [3420],,,,,,82,,,
Furman,Joe Williams [3407],,,,,,83,,,
Cincinnati,Gale Catlett [529],,,,,,84,,,
Minnesota,Jim Dutcher [914],,,,,,85,,,
Southern Illinois,Paul Lambert [1832],,,,,,86,,,
Pacific,Stan Morrison [2281],,,,,,87,,,
Alabama,C.M. Newton [2358],,,,,,88,,,
Iona,Jim Valvano [3229],,,,,,89,,,
Kansas State,Jack Hartman [1384],,,,,,90,,,
Idaho State,Lynn Archibald [84],,,,,,91,,,
Texas Southern,Robert Moreland [2264],,,,,,92,,,
Central Michigan,Dick Parfitt [2461],,,,,,93,,,
William & Mary,Bruce Parkhill [2467],,,,,,94,,,
Air Force,Hank Egan [951],,,,,,95,,,
La Salle,Paul Westhead [3354],,,,,,96,,,
Mercer,Bill Bibb [240],,,,,,97,,,
Pittsburgh,Tim Grgurich [1274],,,,,,98,,,
Oklahoma City,Paul Hansen [1344],,,,,,99,,,
Oregon,Dick Harter [1382],,,,,,100,,,
Loyola (IL),Jerry Lyne [1968],,,,,,101,,,
Ohio State,Eldon Miller [2208],,,,,,102,,,
Oregon State,Ralph Miller [2217],,,,,,103,,,
Michigan,Johnny Orr [2437],,,,,,104,,,
Seton Hall,Bill Raftery [2622],,,,,,105,,,
Delaware,Ron Rainey [2625],,,,,,106,,,
Washington State,George Raveling [2636],,,,,,107,,,
Purdue,Fred Schaus [2835],,,,,,108,,,
Chattanooga,Ron Shumate [2919],,,,,,109,,,
Eastern Kentucky,Ed Byhre [443],,,,,,110,,,
Boston College,Tom Davis [771],,,,,,111,,,
Saint Francis (PA),Pete Lonergan [1932],,,,,,112,,,
Columbia,Thomas Penders [2500],,,,,,113,,,
Butler,Joe Sexson [2886],,,,,,114,,,
Arizona,Fred Snowden [2979],,,,,,115,,,
George Washington,Bob Tallent [3110],,,,,,116,,,
South Carolina State,Tim Autrey [105],,,,,,117,,,
American,Jim Lynam [1964],,,,,,118,,,
South Carolina,Frank McGuire [2128],,,,,,119,,,
Siena,Bill Kirsch [1773],,,,,,120,,,
Navy,Bob Hamilton [1328],,,,,,121,,,
Clemson,Bill C. Foster [1096],,,,,,122,,,
Milwaukee,Bob Gottlieb [1235],,,,,,123,,,
Massachusetts,Jack Leaman [1873],,,,,,124,,,
Florida,John Lotz [1943],,,,,,125,,,
Georgia Tech,Dwayne Morrison [2277],,,,,,126,,,
Austin Peay,Ed Thompson [3151],,,,,,127,,,
Long Beach State,Dwight Jones [1667],,,,,,128,,,
Northeastern,Jim Calhoun [454],,,,,,129,,,
Niagara,Dan Raskin [2633],,,,,,130,,,
Appalachian State,Bobby Cremins [695],,,,,,131,,,
Maryland,Lefty Driesell [883],,,,,,132,,,
Western Kentucky,Jim Richards [2691],,,,,,133,,,
Southern Mississippi,M.K. Turk [3207],,,,,,134,,,
Oklahoma,Dave Bliss [274],,,,,,135,,,
Southern California,Bob Boyd [304],,,,,,136,,,
Portland State,Ken Edwards [948],,,,,,137,,,
Baylor,Jim Haller [1325],,,,,,138,,,
Washington,Marv Harshman [1381],,,,,,139,,,
Iowa State,Lynn Nance [2333],,,,,,140,,,
Prairie View-nm,Elwood Plummer [2549],,,,,,141,,,
Stetson,Glenn Wilkes [3389],,,,,,142,,,
New Mexico State,Ken Hayes [1403],,,,,,143,,,
Jacksonville,Don Beasley [182],,,,,,144,,,
Drexel,Eddie Burke [422],,,,,,145,,,
Bradley,Joe Stowell [3066],,,,,,146,,,
Marshall,Stu Aberdeen [5],,,,,,147,,,
Gonzaga,Adrian Buoncristiani [417],,,,,,148,,,
Xavier,Tay Baker [122],,,,,,149,,,
Ohio,Dale Bandy [131],,,,,,150,,,
South Florida,Chip Conner [632],,,,,,151,,,
Boise State,Bus Connor [635],,,,,,152,,,
Auburn,Bob Davis [754],,,,,,153,,,
Stanford,Dick DiBiaso [812],,,,,,154,,,
Illinois,Lou Henson [1437],,,,,,155,,,
Oral Roberts,Lake Kelly [1732],,,,,,156,,,
Saint Mary's (CA),Frank La Porte [1823],,,,,,157,,,
Wichita State,Harry Miller [2211],,,,,,158,,,
Arizona State,Ned Wulk [3482],,,,,,159,,,
Cleveland State,Ray Dieringer [823],,,,,,160,,,
Tennessee State,Edward Martin [2030],,,,,,161,,,
Missouri,Norm Stewart [3051],,,,,,162,,,
Saint Joseph's,Harry Booth [292],,,,,,163,,,
Bucknell,Charles Woollum [3471],,,,,,164,,,
Catholic,Jack Kvancz [1821],,,,,,165,,,
Manhattan,John Powers [2574],,,,,,166,,,
Wyoming,Don DeVoe [808],,,,,,167,,,
Northwestern State,Tynes Hildebrand [1460],,,,,,168,,,
Texas A&M,Shelby Metcalf [2189],,,,,,169,,,
Iowa,Lute Olson [2434],,,,,,170,,,
Georgia Southern,James Scearce [2829],,,,,,171,,,
Bowling Green State,John Weinert [3337],,,,,,172,,,
Mississippi Valley State-nm,Pop Gaines [1138],,,,,,173,,,
West Virginia,Joedy Gardner [1155],,,,,,174,,,
Loyola Marymount,Dave Benaderet [201],,,,,,175,,,
Tennessee Tech,Cliff Malpass [2008],,,,,,176,,,
Harvard,Frank McLaughlin [2143],,,,,,177,,,
Connecticut,Dom Perno [2504],,,,,,178,,,
Vermont,Peter Salzberg [2805],,,,,,179,,,
Old Dominion,Paul Webb [3329],,,,,,180,,,
Grambling,Fred Hobdy [1489],,,,,,181,,,
Rider,John Carpenter [503],,,,,,182,,,
California,Dick Edwards [944],,,,,,183,,,
Georgia,John Guthrie [1293],,,,,,184,,,
Northern Illinois,John McDougal [2114],,,,,,185,,,
Seattle,Bill O'Connor [2395],,,,,,186,,,
Eastern Michigan,Ray Scott [2870],,,,,,187,,,
Tennessee,Cliff Wettig [3357],,,,,,188,,,
Brigham Young,Frank Arnold [92],,,,,,189,,,
Northern Arizona,John Birkett [249],,,,,,190,,,
Centenary (LA),Tommy Canterbury [475],,,,,,191,,,
Delaware State,Marshall Emery [970],,,,,,192,,,
Boston University,Roy Sigler [2926],,,,,,193,,,
Ball State,Steve Yoder [3493],,,,,,194,,,
Duquesne,John Cinicola [568],,,,,,195,,,
Texas-El Paso,Don Haskins [1390],,,,,,196,,,
Montana State,Rich Juarez [1692],,,,,,197,,,
Oklahoma State,Jim Killingsworth [1760],,,,,,198,,,
Hardin-Simmons,Jim Shuler [2916],,,,,,199,,,
Dartmouth,Gary Walters [3295],,,,,,200,,,
Campbell,Danny Roberts [2719],,,,,,201,,,
Vanderbilt,Wayne Dobbs [832],,,,,,202,,,
Texas-Arlington,Bob Snake LeGrand [1884],,,,,,203,,,
Denver,Bill Weimar [3336],,,,,,204,,,
Mississippi,Bob Weltlich [3345],,,,,,205,,,
Southern Methodist,Sonny Allen [43],,,,,,206,,,
Cornell,Ben Bluitt [276],,,,,,207,,,
East Carolina,Larry Gillman [1200],,,,,,208,,,
Colgate,Mike Griffin [1278],,,,,,209,,,
Arkansas State,Marvin Adams [15],,,,,,210,,,
Colorado,Bill Blair [258],,,,,,211,,,
Yale,Ray Carazo [485],,,,,,212,,,
Tulsa,Jim King [1765],,,,,,213,,,
Davidson,Dave Pritchett [2595],,,,,,214,,,
Centenary (LA),Riley Wallace [3288],,,,,,215,,,
Murray State,Fred Overton [2447],,,,,,216,,,
California-Irvine,Tim Tift [3171],,,,,,217,,,
Kent State,Mike Boyd [305],,,,,,218,,,
Lehigh,Brian Hill [1465],,,,,,219,,,
Saint Peter's,Bob Kelly [1730],,,,,,220,,,
Long Island University,Paul Lizzo [1921],,,,,,221,,,
Fordham,Dick Stewart [3042],,,,,,222,,,
Penn State,John Bach [110],,,,,,223,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,224,,,
Wisconsin,Bill Cofield [600],,,,,,225,,,
Samford,Fred J. Crowell [706],,,,,,226,,,
West Texas A&M,Ron Ekker [954],,,,,,227,,,
Hofstra,Roger Gaeckler [1136],,,,,,228,,,
San Jose State,Ivan Guevara [1287],,,,,,229,,,
Charleston Southern,Danny Monk [2249],,,,,,230,,,
Citadel,Les Robinson [2729],,,,,,231,,,
Northwestern,Tex Winter [3445],,,,,,232,,,
Wagner,P.J. Carlesimo [490],,,,,,233,,,
Pepperdine,Gary Colson [619],,,,,,234,,,
Western Carolina,Steve Cottrell [668],,,,,,235,,,
New Hampshire,Gerry Friel [1127],,,,,,236,,,
Maryland-Eastern Shore-nm,Kirkland Hall [1321],,,,,,237,,,
Houston Baptist,Gene Iba [1588],,,,,,238,,,
Canisius,Nick Macarchuk [1971],,,,,,239,,,
Saint Louis,Ron Coleman [608],,,,,,240,,,
Western Michigan,Dick Shilts [2910],,,,,,241,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,242,,,
Evansville,Bobby Watson [3317],,,,,,243,,,
Valparaiso,Ken Rochlitz [2740],,,,,,244,,,
West Chester,Earl Voss [3261],,,,,,245,,,
Louisiana Tech,J.D. Barnett [150],,,,,,246,,,
Drake,Bob Ortegel [2440],,,,,,247,,,
Georgia State,Roger Couch [669],,,,,,248,,,
Tulane,Roy Danforth [737],,,,,,249,,,
Morehead State,Jack Schalow [2834],,,,,,250,,,
Robert Morris,Tom Weirich [3339],,,,,,251,,,
Brown,Gerald Alaimo [25],,,,,,252,,,
Idaho,Jim Jarvis [1619],,,,,,253,,,
Rice,Mike Schuler [2861],,,,,,254,,,
Richmond,Carl Slone [2947],,,,,,255,,,
Texas Christian,Tim Somerville [2990],,,,,,256,,,
Kent State,Rex Hughes [1557],,,,,,257,,,
Hawaii,Larry Little [1914],,,,,,258,,,
