Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Montana State,Joe Markham [2017],,,,,,59,,,
Northwestern,Dennis Grady [1236],,,,,,60,,,
Manhattan,Edward Hanrahan [1341],,,,,,61,,,
Augustana (IL),R.M. Conrad [640],,,,,,62,,,
Georgetown,James Colliflower [614],,,,,,63,,,
Colorado State,Harry Hughes [1553],,,,,,64,,,
Canisius,Charles McCabe [2062],,,,,,65,,,
Colorado,John McFadden [2118],,,,,,66,,,
Allegheny,Charles Hammett [1335],,,,,,67,,,
Lake Forest,Burt Kennedy [1740],,,,,,68,,,
Yale,Haskell Noyes [2382],,,,,,69,,,
Grove City,William Young [3500],,,,,,70,,,
Tulsa,Harvey Allen [39],,,,,,71,,,
Rutgers,Dave Armstrong [87],,,,,,72,,,
Alabama,Tubby Graves [1247],,,,,,73,,,
North Dakota,Fred Archer [83],,,,,,74,,,
Wake Forest,Richard Crozier [709],,,,,,75,,,
Kansas State,Guy Lowman [1948],,,,,,76,,,
Beloit,Dana Evans [994],,,,,,77,,,
Stanford,H.W. Maloney [2005],,,,,,78,,,
Washington & Lee,William Raftery [2623],,,,,,79,,,
Louisiana State,Doc Stroud [3075],,,,,,80,,,
Duke,Noble Clay [580],,,,,,81,,,
Washington State,J. Fred Bohler [282],,,,,,82,,,
Iowa,Maurice Kent [1746],,,,,,83,,,
South Carolina,John Blackburn [255],,,,,,84,,,
North Carolina,Nat Cartmell [515],,,,,,85,,,
Dayton,Harry Solimano [2988],,,,,,86,,,
Oregon State,Doc Stewart [3043],,,,,,87,,,
Arizona State,G.W. Henry [1436],,,,,,88,,,
Mount Union,George O'Brien [2388],,,,,,89,,,
City College of New York,Leonard Palmer [2456],,,,,,90,,,
Miami (OH),A.D. Browne [393],,,,,,91,,,
Southwestern (KS),Fred Clapp [570],,,,,,92,,,
Washington (MO),Bill Edmunds [939],,,,,,93,,,
Wichita State,Willis Bates [169],,,,,,94,,,
Bradley,Fred Brown [372],,,,,,95,,,
Akron,Frank Haggerty [1305],,,,,,96,,,
Springfield,Austin Johnson [1640],,,,,,97,,,
Wisconsin-Stevens Point,L.G. Schneller [2851],,,,,,98,,,
Western Michigan,William Spaulding [2992],,,,,,99,,,
Gettysburg,Fred Vail [3226],,,,,,100,,,
Pittsburgh,George Flint [1073],,,,,,101,,,
North Carolina State,John Hegarty [1419],,,,,,102,,,
Franklin,John Thurber [3167],,,,,,103,,,
Temple,William Nicolai [2366],,,,,,104,,,
Southern California,J.S. Robson [2735],,,,,,105,,,
Loyola (MD),William Schuerholz [2860],,,,,,106,,,
Army,Joseph Stilwell [3055],,,,,,107,,,
New York University,Harorl Parkinson [2468],,,,,,108,,,
St. John's (NY),Claude Allen [36],,,,,,109,,,
Virginia Military Institute,William Raftery [2623],,,,,,110,,,
Purdue,R.E. Vaughn [3244],,,,,,111,,,
Oregon,Hugo Bezdek [237],,,,,,112,,,
Marietta,E.L. Anderson [59],,,,,,113,,,
William & Mary,D.W. Draper [875],,,,,,114,,,
Delaware,William McAvoy [2058],,,,,,115,,,
Bucknell,D. Schaffner [2833],,,,,,116,,,
Colorado School of Mines,Willett [3394],,,,,,117,,,
Denver,Hiram Wilson [3432],,,,,,118,,,
Muhlenburg,Thomas Kelly [1734],,,,,,119,,,
Minnesota,Louis Cooke [649],,,,,,120,,,
Louisville,Team Captains [484],,,,,,121,,,
Clemson,J.O. Erwin [985],,,,,,122,,,
Missouri,O.F. Field [1036],,,,,,123,,,
Pennsylvania,Arthur Kiefaber [1757],,,,,,124,,,
Wyoming,Ralph Thacker [3136],,,,,,125,,,
Dartmouth,C.A. Reed [2649],,,,,,126,,,
Ohio,Mark Banks [132],,,,,,127,,,
Auburn,Mike Donahue [844],,,,,,128,,,
Iowa State,Homer Hubbard [1544],,,,,,129,,,
George Washington,Slitz Schlosser [2842],,,,,,130,,,
Cincinnati,Russ Easton [929],,,,,,131,,,
Colgate,Walt Hammond [1336],,,,,,132,,,
Montana,W.W.H. Mustaine [2325],,,,,,133,,,
Indiana,Arthur Berndt [223],,,,,,134,,,
Baylor,Norman Paine [2454],,,,,,135,,,
Drake,John Griffin [1276],,,,,,136,,,
Wooster,C.C. Childs [555],,,,,,137,,,
Millsaps,S.K. Fletcher [1071],,,,,,138,,,
New Mexico,Hutch Hutchinson [1581],,,,,,139,,,
