Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Muhlenburg,Harry Benfer [206],,,,,,57,,,
Nebraska,Charlie Black [252],,,,,,58,,,
Tennessee,W.H. Britton [352],,,,,,59,,,
Loyola (MD),Walter Comerford [623],,,,,,60,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,61,,,
Stanford,E.P. Husky Hunt [1564],,,,,,62,,,
Dartmouth,Dolly Stark [3019],,,,,,63,,,
North Carolina,Jimmy Ashmore [99],,,,,,64,,,
Texas A&M,Charles Bassett [166],,,,,,65,,,
Richmond,Frank Dobson [834],,,,,,66,,,
Rutgers,Frank Hill [1466],,,,,,67,,,
Furman,Dizzy McLeod [2149],,,,,,68,,,
Brigham Young,Ott Romney [2759],,,,,,69,,,
Marshall,John Stuart [3077],,,,,,70,,,
Connecticut,Louis Alexander [31],,,,,,71,,,
Tulane,Bernie Bierman [244],,,,,,72,,,
City College of New York,Nat Holman [1513],,,,,,73,,,
Alabama,Hank Crisp [700],,,,,,74,,,
Missouri,George Edwards [946],,,,,,75,,,
Kent State,Merle Wagoner [3272],,,,,,76,,,
Washington (MO),Donald White [3363],,,,,,77,,,
New Mexico,Roy Johnson [1655],,,,,,78,,,
Duke,Eddie Cameron [463],,,,,,79,,,
Duquesne,Chick Davies [753],,,,,,80,,,
Oregon State,Slats Gill [1190],,,,,,81,,,
Louisville,Tom King [1766],,,,,,82,,,
Xavier,Joe Meyer [2194],,,,,,83,,,
Denver,Burt Potter [2564],,,,,,84,,,
Texas Christian,Matty Bell [194],,,,,,85,,,
Holy Cross,John Reed [2653],,,,,,86,,,
Illinois,Craig Ruby [2783],,,,,,87,,,
Canisius,Luke Urban [3221],,,,,,88,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,89,,,
Northern Colorado,George Cooper [653],,,,,,90,,,
Niagara,William McCarthy [2077],,,,,,91,,,
Pittsburg State,John Lance [1835],,,,,,92,,,
DePaul,Edward Anderson [60],,,,,,93,,,
Clemson,Josh Cody [596],,,,,,94,,,
Bucknell,John Plant [2547],,,,,,95,,,
Oregon,William Reinhart [2669],,,,,,96,,,
Davidson,Monk Younger [3501],,,,,,97,,,
Yale,George Taylor [3125],,,,,,98,,,
Iowa State,Louis Menze [2180],,,,,,99,,,
Iowa,Sam Barry [158],,,,,,100,,,
St. Francis (NY),Edward Keating [1715],,,,,,101,,,
DePauw,Donovan Moffett [2240],,,,,,102,,,
Ohio State,Harold Olsen [2432],,,,,,103,,,
Texas Tech,Victor Payne [2487],,,,,,104,,,
Penn State,Dutch Hermann [1441],,,,,,105,,,
Idaho,Richard Fox [1106],,,,,,106,,,
Valparaiso,Earl Scott [2868],,,,,,107,,,
Lehigh,Roy Geary [1170],,,,,,108,,,
Ohio,Brandon Grover [1283],,,,,,109,,,
Mississippi,Homer Hazel [1410],,,,,,110,,,
Columbia,Daniel Meehan [2168],,,,,,111,,,
Marquette,Frank Murray [2318],,,,,,112,,,
Bradley,Alfred Robertson [2725],,,,,,113,,,
Colorado State,Joe Ryan [2797],,,,,,114,,,
Navy,John Wilson [3433],,,,,,115,,,
Dayton,George Fitzgerald [1058],,,,,,116,,,
Virginia,Henry Lannigan [1849],,,,,,117,,,
Colorado College,Alvin Twitchell [3212],,,,,,118,,,
Virginia Military Institute,William Raftery [2623],,,,,,119,,,
Long Island University,Herbert Raubenheimer [2635],,,,,,120,,,
William & Mary,Tucker Jones [1681],,,,,,121,,,
Cornell,Howard Ortner [2441],,,,,,122,,,
Montana,John Stewart [3049],,,,,,123,,,
Western Kentucky,E.A. Diddle [819],,,,,,124,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,125,,,
Utah State,Dick Romney [2756],,,,,,126,,,
Maryland,Burton Shipley [2913],,,,,,127,,,
Southern Methodist,James St. Clair [3004],,,,,,128,,,
Baylor,Ralph Wolf [3461],,,,,,129,,,
UCLA,Caddy Works [3473],,,,,,130,,,
Villanova,Rube Cashman [521],,,,,,131,,,
Harvard,Edward Wachter [3264],,,,,,132,,,
Indiana,Everett Dean [777],,,,,,133,,,
New Mexico State,Ted Coffman [599],,,,,,134,,,
Washington State,Jack Friel [1128],,,,,,135,,,
Buffalo,Arthur Powell [2567],,,,,,136,,,
Miami (OH),Roy Tillotson [3175],,,,,,137,,,
Wake Forest,Patrick Miller [2216],,,,,,138,,,
South Carolina,Rock Norman [2379],,,,,,139,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,140,,,
Toledo,David Connelly [630],,,,,,141,,,
Kansas State,Charles Corsaut [664],,,,,,142,,,
Princeton,Albert Wittmer [3457],,,,,,143,,,
Bowling Green State,Paul Landis [1837],,,,,,144,,,
Florida,Brady Cowell [677],,,,,,145,,,
Mississippi State,Ray Dauber [742],,,,,,146,,,
Boston University,Win Carlson [495],,,,,,147,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,148,,,
Lafayette,Michael Miller [2214],,,,,,149,,,
Drake,Bill Boelter [280],,,,,,150,,,
Chicago,Nelson Norgren [2378],,,,,,151,,,
Arizona State,Aaron McCreary [2097],,,,,,152,,,
Utah,Vadal Peterson [2515],,,,,,153,,,
Auburn,George Bohler [281],,,,,,154,,,
Sewanee,Lucien Emerson [969],,,,,,155,,,
Detroit Mercy,Gus Dorais [858],,,,,,156,,,
Manhattan,James Houlihan [1537],,,,,,157,,,
Vanderbilt,Johnny Floyd [1075],,,,,,158,,,
Brown,Tuss McLaughry [2146],,,,,,159,,,
Minnesota,Dave McMillan [2152],,,,,,160,,,
Virginia Tech,Red Randall [2631],,,,,,161,,,
Texas-El Paso,Mack Saxon [2827],,,,,,162,,,
George Washington,Maud Crum [712],,,,,,163,,,
Kansas,Phog Allen [42],,,,,,164,,,
Rice,Russell Daugherty [743],,,,,,165,,,
Tulsa,J.B. Miller [2212],,,,,,166,,,
Western State,Stuart Clark [579],,,,,,167,,,
Colorado School of Mines,Benny Johns [1637],,,,,,168,,,
Oklahoma State,John Maulbetsch [2050],,,,,,169,,,
