Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Vanderbilt,Ray Morrison [1310],,22,73,11,90,45,30
Wisconsin,Harry Stuhldreher [1784],,38,73,104,90,36,30
Colorado State,Harry Hughes [900],,88,73,95,90,125,30
Colgate,Andrew Kerr [995],,47,73,70,90,79,30
Duke,Wallace Wade [1902],,11,73,37,90,16,30
Brigham Young,Edwin Kimball [1005],,46,73,65,90,49,30
Washington,James Phelan [1460],,46,73,38,90,26,30
Illinois,Robert Zuppke [2053],,56,73,90,90,63,30
Arizona State,Rudy Lavik [1074],,99,73,118,90,106,30
Northern Colorado,J.W. Hancock [764],,67,73,108,90,113,30
Princeton,Fritz Crisler [391],,38,73,92,90,29,30
Saint Mary's (CA),Slip Madigan [1139],,10,73,53,90,8,30
Carnegie Mellon,William Kern [994],,58,73,33,90,79,30
Marquette,Paddy Driscoll [522],,113,73,99,90,120,30
Arizona,Tex Oliver [1404],,97,73,13,90,83,30
Kentucky,C.A. Wynne [2031],,64,73,60,90,99,30
Georgia,Harry Mehre [1247],,50,73,71,90,54,30
Utah,Ike Armstrong [48],,55,73,57,90,45,30
Nebraska,Biff Jones [958],,8,73,35,90,8,30
Northern Arizona,Garrett Arbelbide [44],,95,73,115,90,99,30
Syracuse,Ossie Solem [1720],,58,73,48,90,83,30
Army,Gar Davidson [439],,29,73,21,90,16,30
South Carolina,Don McCallister [1180],,76,73,81,90,106,30
Baylor,Morley Jennings [942],,125,73,5,90,39,30
Colorado Mines,John Mason [1164],,79,73,113,90,120,30
Alabama,Frank Thomas [1827],,8,73,9,90,8,30
Florida,Josh Cody [328],,77,73,73,90,92,30
Tulsa,Vic Hurt [907],,116,73,27,90,45,30
Oregon State,Lon Stiner [1758],,54,73,51,90,23,30
Texas Tech,Pete Cawthon [286],,90,73,12,90,79,30
Miami (FL),Jack Harding [774],,71,73,118,90,113,30
Navy,Hank Hardwick [775],,55,73,80,90,68,30
Presbyterian,Presbyterian_UNKNOWN_COACH,,83,73,118,90,125,30
Maryland,Frank Dobson [490],,62,73,40,90,68,30
Montana State,Jack Croft [393],,65,73,118,90,120,30
New Mexico State,Gerald Hines [849],,33,73,42,90,87,30
West Virginia,Marshall Glenn [701],,8,73,58,90,8,30
Boston College,Gilmour Dobie [489],,54,73,86,90,92,30
George Washington,James Pixlee [1472],,113,73,116,90,99,30
Idaho,Ted Bank [72],,52,73,23,90,20,30
Virginia,Frank Murray [1335],,91,73,112,90,113,30
Duquesne,Clipper Smith [1698],,98,73,67,90,83,30
Texas,Dana Bible [132],,124,73,25,90,76,30
Western State,Paul Wright [2027],,41,73,78,90,92,30
Texas-El Paso,Mack Saxon [1626],,24,73,96,90,92,30
Northwestern,Pappy Waldorf [1908],,53,73,64,90,34,30
Southern California,Howard Jones [962],,46,73,41,90,29,30
Oklahoma State,Ted Cox [376],,121,73,110,90,87,30
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,75,73,75,90,72,30
Washington State,O.E. Hollingbery [864],,49,73,45,90,16,30
Harvard,Dick Harlow [779],,26,73,16,90,20,30
Auburn,Jack Meagher [1243],,39,73,18,90,39,30
Villanova,Villanova_UNKNOWN_COACH,,5,73,22,90,1,30
North Carolina State,North Carolina State_UNKNOWN_COACH,,37,73,68,90,54,30
Michigan,Harry Kipke [1020],,58,73,72,90,58,30
Colorado,Bunny Oakes [1392],,35,73,20,90,39,30
Louisiana State,Bernie Moore [1298],,20,73,4,90,8,30
Pennsylvania,Harvey Harman [780],,64,73,56,90,63,30
Tulane,Red Dawson [449],,34,73,74,90,58,30
Arkansas,Fred Thomsen [1835],,117,73,15,90,42,30
Holy Cross,Holy Cross_UNKNOWN_COACH,,5,73,50,90,1,30
Southern Methodist,Madison Bell [109],,122,73,30,90,72,30
Rice,Jimmy Kitts [1025],,112,73,1,90,36,30
Stanford,Tiny Thornhill [1837],,33,73,32,90,8,30
Columbia,Lou Little [1107],,53,73,101,90,72,30
Chicago,Clark Shaughnessy [1659],,61,73,118,90,68,30
Richmond,Glenn Thistlethwaite [1826],,91,73,100,90,120,30
Iowa,Irl Tubbs [1866],,62,73,117,90,63,30
Brown,DeOrmond McLaughry [1223],,27,73,111,90,26,30
Michigan State,Charlie Bachman [56],,53,73,29,90,54,30
Georgia Tech,William Alexander [15],,26,73,26,90,42,30
Loyola Marymount,Tom Lieb [1100],,105,73,59,90,63,30
Saint Louis,Saint Louis_UNKNOWN_COACH,,113,73,107,90,99,30
Indiana,Bo McMillin [1231],,40,73,43,90,20,30
Texas Christian,Dutch Meyer [1257],,115,73,7,90,34,30
Notre Dame,Elmer Layden [1077],,29,73,10,90,8,30
Pittsburgh,Jock Sutherland [1792],,5,73,2,90,1,30
Minnesota,Bernie Bierman [137],,23,73,46,90,16,30
Centenary (LA),Curtis Player [1474],,110,73,14,90,68,30
Citadel,Tatum Gressette [730],,79,73,84,90,113,30
Ohio State,Francis Schmidt [1638],,43,73,24,90,32,30
Montana,Doug Fessenden [615],,30,73,55,90,23,30
Bucknell,Al Humphreys [901],,31,73,118,90,32,30
Mississippi State,Ralph Sasse [1620],,105,73,91,90,87,30
Manhattan,Chick Meehan [1245],,76,73,28,90,49,30
Oklahoma,Tom Stidham [1753],,108,73,17,90,49,30
Davidson,Gene McEver [1204],,80,73,106,90,113,30
North Carolina,Raymond Wolf [2011],,8,73,31,90,8,30
Denver,William Saunders [1624],,53,73,52,90,42,30
Iowa State,Jim Yeager [2034],,111,73,94,90,113,30
Utah State,Utah State_UNKNOWN_COACH,,57,73,103,90,54,30
Washington (MO),Jimmy Conzelman [350],,122,73,89,90,83,30
Texas A&M,Homer Norton [1374],,122,73,36,90,45,30
