Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Texas-El Paso,Charlie Bailey [62],,86,90,86,114,66,47
Northwestern,Gary Barnett [84],,55,90,48,114,50,47
Southern California,John Robinson [1564],,55,90,11,114,10,47
Arkansas State,John Bobo [157],,96,90,105,114,102,47
Oklahoma State,Pat Jones [966],,52,90,92,114,42,47
Washington State,Mike Price [1492],,65,90,13,114,13,47
Louisiana-Monroe,Ed Zaunbrecher [2048],,43,90,102,114,82,47
Auburn,Terry Bowden [167],,7,90,8,114,6,47
North Carolina State,Mike O'Cain [1385],,39,90,20,114,27,47
Michigan,Gary Moeller [1287],,33,90,12,114,18,47
Colorado,Bill McCartney [1183],,3,90,14,114,6,47
Louisiana State,Curley Hallman [757],,34,90,70,114,54,47
Arkansas,Danny Ford [640],,37,90,81,114,66,47
Tulane,Buddy Teevens [1820],,63,90,91,114,94,47
Southern Methodist,Tom Rossley [1590],,90,90,82,114,106,47
Rice,Ken Hatfield [803],,74,90,59,114,98,47
Stanford,Bill Walsh [1918],,83,90,36,114,35,47
Western Michigan,Al Molde [1288],,86,90,76,114,94,47
Toledo,Gary Pinkel [1467],,83,90,83,114,82,47
Iowa,Hayden Fry [657],,56,90,43,114,48,47
Michigan State,George Perles [1450],,46,90,39,114,39,47
Georgia Tech,Bill Lewis [1096],George O'Leary [1390],53,90,105,114,75,47
Indiana,Bill Mallory [1144],,53,90,54,114,44,47
Texas Christian,Pat Sullivan [1787],,64,90,46,114,32,47
Notre Dame,Lou Holtz [876],,34,90,30,114,32,47
Central Michigan,Dick Flynn [635],,81,90,27,114,50,47
Pittsburgh,Johnny Majors [1142],,60,90,87,114,66,47
Nevada,Chris Ault [53],,8,90,66,114,80,47
Minnesota,Jim Wacker [1900],,57,90,61,114,54,47
Houston,Kim Helton [823],,90,90,101,114,102,47
Hawaii,Bob Wagner [1904],,85,90,47,114,90,47
Ohio State,John Cooper [355],,40,90,17,114,15,47
Louisiana Tech,Joe Peace [1439],,93,90,99,114,98,47
Mississippi State,Jackie Sherrill [1677],,26,90,45,114,59,47
Oklahoma,Gary Gibbs [683],,26,90,55,114,32,47
North Carolina,Mack Brown [204],,43,90,29,114,21,47
Iowa State,Jim Walden [1906],,81,90,104,114,102,47
Utah State,Charlie Weatherbie [1939],,79,90,96,114,94,47
Texas A&M,R.C. Slocum [1696],,2,90,21,114,1,47
