Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
North Carolina State,Harry Hartsell [797],,99,22,72,30,84,7
Michigan,Fielding Yost [2036],,7,22,19,30,1,7
Louisiana State,Mike Donahue [500],,71,22,97,30,91,7
Pennsylvania,Lou Young [2039],,91,22,6,30,43,7
Colorado,Myron Witham [2006],,7,22,15,30,1,7
Tulane,Clark Shaughnessy [1659],,59,22,36,30,84,7
Arkansas,Francis Schmidt [1638],,18,22,68,30,24,7
Southern Methodist,Ewing Freeland [650],Ray Morrison [1310],7,22,23,30,1,7
Rice,Phillip Arbuckle [45],,62,22,80,30,52,7
Stanford,Andrew Kerr [995],,22,22,42,30,34,7
Newberry,Dutch McLean [1225],,108,22,97,30,112,7
Columbia,Percy Haughton [805],,75,22,97,30,52,7
Chicago,Amos Alonzo Stagg [1730],,13,22,32,30,12,7
Richmond,Frank Dobson [490],,90,22,97,30,100,7
Iowa,Howard Jones [962],,21,22,61,30,24,7
Brown,Edward Robinson [1561],,86,22,70,30,52,7
Georgia Tech,William Alexander [15],,73,22,18,30,43,7
Indiana,William Ingram [920],,24,22,86,30,34,7
Texas Christian,Matty Bell [110],,14,22,76,30,12,7
Notre Dame,Knute Rockne [1568],,50,22,14,30,24,7
Pittsburgh,Pop Warner [1926],,98,22,1,30,24,7
Minnesota,William Spaulding [1723],,14,22,50,30,12,7
Mississippi College,Stanley Robinson [1567],,56,22,59,30,91,7
Citadel,Carl Prause [1487],,104,22,64,30,108,7
Ohio State,John Wilce [1977],,26,22,91,30,34,7
Montana,John Stewart [1751],,32,22,71,30,66,7
Mississippi State,Earl Able [3],,60,22,83,30,84,7
Oklahoma,Bennie Owen [1412],,81,22,57,30,34,7
Davidson,Monk Younger [2043],,102,22,54,30,103,7
North Carolina,Bob Fetzer [616],William Fetzer [617],71,22,47,30,66,7
Denver,Denver_UNKNOWN_COACH,,25,22,46,30,34,7
Iowa State,Sam Willaman [1980],,53,22,53,30,24,7
Boston University,Charles Whelan [1958],,84,22,96,30,66,7
Utah State,Utah State_UNKNOWN_COACH,,28,22,56,30,43,7
Washington (MO),Byron Wimberly [1999],,86,22,77,30,91,7
Texas A&M,Dana Bible [132],,57,22,69,30,66,7
