Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
San Diego State,Rocky Long [1116],,61,112,72,133,44,56
Idaho,Paul Petrino [1456],,119,112,111,133,121,56
Virginia,Mike London [1114],,86,112,84,133,94,56
Texas,Mack Brown [204],,35,112,18,133,48,56
Ball State,Pete Lembo [1086],,73,112,75,133,84,56
Texas-El Paso,Sean Kugler [1052],,115,112,110,133,115,56
Northwestern,Pat Fitzgerald [627],,46,112,88,133,56,56
Southern California,Lane Kiffin [1002],Ed Orgeron [1407],61,112,14,133,40,56
Oklahoma State,Mike Gundy [740],,14,112,15,133,15,56
Arkansas State,Bryan Harsin [791],,84,112,60,133,60,56
Washington State,Mike Leach [1079],,63,112,30,133,23,56
Louisiana-Monroe,Todd Berry [125],,95,112,76,133,81,56
Auburn,Gus Malzahn [1146],,5,112,2,133,5,56
North Carolina State,Dave Doeren [494],,88,112,104,133,94,56
Michigan,Brady Hoke [856],,41,112,27,133,52,56
Colorado,Mike MacIntyre [1133],,66,112,103,133,46,56
Louisiana State,Les Miles [1267],,15,112,9,133,15,56
Georgia State,Trent Miles [1268],,96,112,120,133,101,56
Arkansas,Bret Bielema [136],,23,112,87,133,106,56
Tulane,Curtis Johnson [947],,103,112,63,133,80,56
North Texas,Dan McCarney [1182],,89,112,55,133,81,56
Southern Methodist,June Jones [964],,72,112,98,133,106,56
Rice,David Bailiff [63],,42,112,56,133,76,56
Stanford,David Shaw [1662],,54,112,6,133,5,56
Western Michigan,P.J. Fleck [631],,94,112,116,133,115,56
Toledo,Matt Campbell [253],,69,112,61,133,56,56
Iowa,Kirk Ferentz [610],,33,112,40,133,19,56
Michigan State,Mark Dantonio [433],,5,112,11,133,1,56
Georgia Tech,Paul Johnson [954],,66,112,42,133,34,56
Indiana,Kevin Wilson [1996],,49,112,73,133,66,56
Texas Christian,Gary Patterson [1434],,33,112,101,133,56,56
Notre Dame,Brian Kelly [985],,53,112,3,133,39,56
Pittsburgh,Paul Chryst [306],,79,112,23,133,38,56
Central Michigan,Dan Enos [571],,87,112,91,133,101,56
Nevada,Brian Polian [1478],,92,112,94,133,94,56
Minnesota,Jerry Kill [1004],,46,112,43,133,23,56
Houston,Tony Levine [1092],,48,112,68,133,74,56
Hawaii,Norm Chow [303],,96,112,112,133,101,56
Texas-San Antonio,Larry Coker [332],,63,112,71,133,79,56
Ohio State,Urban Meyer [1259],,6,112,32,133,9,56
Central Florida,George O'Leary [1390],,5,112,13,133,5,56
Louisiana Tech,Skip Holtz [877],,109,112,108,133,112,56
Mississippi State,Dan Mullen [1324],,18,112,37,133,23,56
Oklahoma,Bob Stoops [1768],,11,112,7,133,1,56
North Carolina,Larry Fedora [603],,77,112,51,133,36,56
Iowa State,Paul Rhoads [1540],,34,112,89,133,60,56
Utah State,Matt Wells [1953],,72,112,47,133,50,56
Texas A&M,Kevin Sumlin [1789],,11,112,28,133,19,56
