Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Ohio,Cleve Bryant [216],,75,80,100,106,85,40
West Virginia,Don Nehlen [1352],,32,80,29,106,19,40
San Diego State,Al Luginbill [1128],,87,80,66,106,51,40
Virginia,George Welsh [1954],,14,80,11,106,13,40
Texas,David McWilliams [1241],,31,80,21,106,36,40
Ball State,Paul Schudel [1641],,39,80,53,106,24,40
Texas-El Paso,David Lee [1085],,90,80,86,106,96,40
Northwestern,Francis Peay [1441],,71,80,102,106,85,40
Southern California,Larry Smith [1706],,7,80,17,106,13,40
Oklahoma State,Pat Jones [966],,41,80,78,106,82,40
Washington State,Mike Price [1492],,100,80,36,106,44,40
Auburn,Pat Dye [540],,14,80,8,106,4,40
Michigan,Bo Schembechler [1631],,7,80,19,106,16,40
North Carolina State,Dick Sheridan [1674],,44,80,23,106,39,40
Louisiana State,Mike Archer [46],,46,80,56,106,55,40
Colorado,Bill McCartney [1183],,2,80,13,106,8,40
Arkansas,Ken Hatfield [803],,13,80,12,106,10,40
Tulane,Greg Davis [443],,65,80,62,106,68,40
Southern Methodist,Forrest Gregg [728],,61,80,102,106,99,40
Rice,Fred Goldsmith [706],,65,80,72,106,96,40
Stanford,Dennis Green [724],,102,80,57,106,99,40
Western Michigan,Al Molde [1288],,71,80,67,106,74,40
Toledo,Dan Simrell [1692],,55,80,52,106,68,40
Iowa,Hayden Fry [657],,25,80,71,106,61,40
Michigan State,George Perles [1450],,10,80,46,106,19,40
Georgia Tech,Bobby Ross [1589],,41,80,10,106,44,40
Indiana,Bill Mallory [1144],,33,80,68,106,55,40
Texas Christian,Jim Wacker [1900],,55,80,28,106,92,40
Notre Dame,Lou Holtz [876],,3,80,5,106,6,40
Pittsburgh,Mike Gottfried [713],Paul Hackett [745],13,80,32,106,19,40
Central Michigan,Herb Deromedi [464],,68,80,60,106,71,40
Minnesota,John Gutekunst [742],,20,80,75,106,58,40
Houston,Jack Pardee [1425],,18,80,20,106,28,40
Hawaii,Bob Wagner [1904],,85,80,37,106,24,40
Ohio State,John Cooper [355],,12,80,61,106,19,40
Mississippi State,Rockey Felker [605],,48,80,33,106,58,40
Louisiana Tech,Joe Peace [1439],,54,80,41,106,51,40
Oklahoma,Gary Gibbs [683],,36,80,54,106,39,40
North Carolina,Mack Brown [204],,58,80,101,106,78,40
Iowa State,Jim Walden [1906],,29,80,73,106,63,40
Utah State,Chuck Shelton [1671],,95,80,81,106,99,40
Texas A&M,R.C. Slocum [1696],,26,80,16,106,24,40
