Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Washington State,Mike Price [1492],,54,81,64,103,61,43
Auburn,Pat Dye [540],,44,81,58,103,45,43
Michigan,Gary Moeller [1287],,8,81,6,103,10,43
North Carolina State,Dick Sheridan [1674],,27,81,33,103,37,43
Colorado,Bill McCartney [1183],,42,81,27,103,20,43
Louisiana State,Curley Hallman [757],,30,81,70,103,45,43
Tulane,Greg Davis [443],,95,81,101,103,84,43
Arkansas,Jack Crowe [404],,91,81,43,103,61,43
Southern Methodist,Tom Rossley [1590],,99,81,104,103,78,43
Rice,Fred Goldsmith [706],,98,81,54,103,75,43
Stanford,Dennis Green [724],,37,81,12,103,19,43
Western Michigan,Al Molde [1288],,93,81,63,103,90,43
Toledo,Gary Pinkel [1467],,94,81,66,103,70,43
Iowa,Hayden Fry [657],,7,81,19,103,14,43
Michigan State,George Perles [1450],,92,81,45,103,81,43
Georgia Tech,Bobby Ross [1589],,35,81,22,103,18,43
Indiana,Bill Mallory [1144],,21,81,37,103,45,43
Texas Christian,Jim Wacker [1900],,95,81,47,103,65,43
Notre Dame,Lou Holtz [876],,17,81,5,103,14,43
Pittsburgh,Paul Hackett [745],,28,81,40,103,40,43
Central Michigan,Herb Deromedi [464],,9,81,56,103,56,43
Minnesota,John Gutekunst [742],,95,81,80,103,87,43
Houston,John Jenkins [938],,97,81,38,103,67,43
Hawaii,Bob Wagner [1904],,73,81,69,103,30,43
Ohio State,John Cooper [355],,22,81,36,103,40,43
Mississippi State,Jackie Sherrill [1677],,37,81,51,103,40,43
Louisiana Tech,Joe Peace [1439],,14,81,79,103,70,43
Oklahoma,Gary Gibbs [683],,49,81,26,103,22,43
North Carolina,Mack Brown [204],,43,81,60,103,40,43
Iowa State,Jim Walden [1906],,61,81,82,103,30,43
Utah State,Chuck Shelton [1671],,63,81,50,103,92,43
Texas A&M,R.C. Slocum [1696],,14,81,21,103,10,43
