Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Colorado,Dallas Ward [1921],,86,63,87,90,106,25
Tulane,Henry Frnka [655],,20,63,19,90,9,25
Arkansas,John Barnhill [85],,66,63,41,90,45,25
Holy Cross,William Osmanski [1409],,97,63,112,90,110,25
Southern Methodist,Madison Bell [109],,42,63,17,90,24,25
Rice,Jess Neely [1350],,21,63,7,90,9,25
Stanford,Marchy Schwartz [1643],,20,63,38,90,28,25
Columbia,Lou Little [1107],,51,63,111,90,45,25
Richmond,Karl Esleeck [577],,115,63,95,90,115,25
Iowa,Edward Anderson [33],,46,63,30,90,58,25
Brown,Rip Engle [567],,17,63,86,90,35,25
Michigan State,Biggie Munn [1328],,21,63,14,90,35,25
Georgia Tech,Bobby Dodd [492],,98,63,20,90,35,25
Loyola Marymount,Jordan Olivar [1402],,34,63,55,90,73,25
Saint Louis,Saint Louis_UNKNOWN_COACH,,94,63,110,90,110,25
Indiana,Clyde Smith [1699],,59,63,58,90,68,25
Texas Christian,Dutch Meyer [1257],,47,63,32,90,18,25
Notre Dame,Frank Leahy [1080],,1,63,6,90,1,25
Pittsburgh,Walter Milligan [1277],,49,63,26,90,9,25
Nevada,Joseph Sheeketski [1668],,38,63,97,90,78,25
Minnesota,Bernie Bierman [137],,35,63,1,90,1,25
Houston,Clyde Lee [1084],,22,63,71,90,45,25
Citadel,Quinn Decker [454],,114,63,94,90,78,25
Ohio State,Wesley Fesler [614],,15,63,2,90,7,25
Montana,Ted Shipkey [1679],,45,63,106,90,78,25
Mississippi State,Slick Morton [1314],,104,63,115,90,73,25
Oklahoma,Bud Wilkinson [1979],,2,63,5,90,1,25
Davidson,Charlie Jamerson [927],,118,63,105,90,120,25
North Carolina,Carl Snavely [1715],,84,63,16,90,13,25
Denver,John Baker [67],,78,63,96,90,93,25
Iowa State,Abe Stuber [1782],,46,63,63,90,58,25
Boston University,Aldo Donelli [502],,10,63,72,90,45,25
Utah State,George Melinkovich [1248],,88,63,114,90,115,25
Texas A&M,Harry Stiteler [1759],,71,63,81,90,51,25
