Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Northwestern,Gary Barnett [84],,15,84,3,111,5,49
Southern California,John Robinson [1564],,13,84,9,111,1,49
Arkansas State,John Bobo [157],,99,84,86,111,81,49
Oklahoma State,Bob Simmons [1687],,91,84,78,111,81,49
Washington State,Mike Price [1492],,59,84,56,111,96,49
Louisiana-Monroe,Ed Zaunbrecher [2048],,79,84,101,111,69,49
Auburn,Terry Bowden [167],,72,84,40,111,48,49
Michigan,Lloyd Carr [269],,19,84,4,111,23,49
North Carolina State,Mike O'Cain [1385],,59,84,97,111,72,49
Louisiana State,Gerry DiNardo [485],,75,84,33,111,21,49
Colorado,Rick Neuheisel [1357],,6,84,8,111,5,49
Tulane,Buddy Teevens [1820],,82,84,102,111,92,49
Arkansas,Danny Ford [640],,70,84,36,111,45,49
North Texas,Matt Simon [1689],,83,84,106,111,104,49
Southern Methodist,Tom Rossley [1590],,69,84,76,111,100,49
Rice,Ken Hatfield [803],,81,84,98,111,96,49
Stanford,Tyrone Willingham [1991],,33,84,27,111,31,49
Western Michigan,Al Molde [1288],,45,84,64,111,65,49
Toledo,Gary Pinkel [1467],,1,84,23,111,1,49
Iowa,Hayden Fry [657],,19,84,30,111,18,49
Michigan State,Nick Saban [1608],,26,84,22,111,22,49
Georgia Tech,George O'Leary [1390],,52,84,59,111,58,49
Indiana,Bill Mallory [1144],,36,84,69,111,63,49
Texas Christian,Pat Sullivan [1787],,25,84,71,111,41,49
Notre Dame,Lou Holtz [876],,11,84,6,111,28,49
Central Michigan,Dick Flynn [635],,54,84,95,111,106,49
Pittsburgh,Johnny Majors [1142],,54,84,73,111,92,49
Nevada,Chris Ault [53],,9,84,55,111,52,49
Minnesota,Jim Wacker [1900],,32,84,52,111,38,49
Houston,Kim Helton [823],,48,84,96,111,63,49
Hawaii,Bob Wagner [1904],,98,84,90,111,84,49
Ohio State,John Cooper [355],,8,84,5,111,11,49
Louisiana Tech,Joe Peace [1439],,100,84,68,111,61,49
Mississippi State,Jackie Sherrill [1677],,81,84,62,111,72,49
Oklahoma,Howard Schnellenberger [1639],,10,84,61,111,84,49
North Carolina,Mack Brown [204],,54,84,38,111,41,49
Iowa State,Dan McCarney [1182],,32,84,93,111,92,49
Utah State,John Smith [1705],,102,84,81,111,84,49
Texas A&M,R.C. Slocum [1696],,15,84,20,111,20,49
