Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Texas-El Paso,Charlie Bailey [62],,82,84,105,132,82,48
Northwestern,Gary Barnett [84],,18,84,7,132,11,48
Southern California,John Robinson [1564],,40,84,30,132,30,48
Arkansas State,John Bobo [157],,100,84,95,132,107,48
Oklahoma State,Bob Simmons [1687],,85,84,72,132,74,48
Washington State,Mike Price [1492],,47,84,70,132,31,48
Louisiana-Monroe,Ed Zaunbrecher [2048],,98,84,104,132,90,48
Auburn,Terry Bowden [167],,19,84,27,132,18,48
North Carolina State,Mike O'Cain [1385],,51,84,84,132,71,48
Michigan,Lloyd Carr [269],,24,84,3,132,14,48
Louisiana State,Gerry DiNardo [485],,8,84,26,132,14,48
Colorado,Rick Neuheisel [1357],,13,84,13,132,18,48
Arkansas,Danny Ford [640],,32,84,63,132,62,48
Tulane,Buddy Teevens [1820],,95,84,88,132,62,48
North Texas,Matt Simon [1689],,73,84,90,132,97,48
Southern Methodist,Tom Rossley [1590],,64,84,69,132,58,48
Rice,Ken Hatfield [803],,19,84,50,132,26,48
Stanford,Tyrone Willingham [1991],,34,84,38,132,28,48
Western Michigan,Al Molde [1288],,108,84,101,132,104,48
Toledo,Gary Pinkel [1467],,99,84,79,132,90,48
Iowa,Hayden Fry [657],,23,84,12,132,14,48
Michigan State,Nick Saban [1608],,39,84,47,132,62,48
Georgia Tech,George O'Leary [1390],,48,84,55,132,62,48
Indiana,Bill Mallory [1144],,61,84,65,132,77,48
Texas Christian,Pat Sullivan [1787],,79,84,78,132,68,48
Notre Dame,Lou Holtz [876],,48,84,16,132,31,48
Central Michigan,Dick Flynn [635],,106,84,89,132,93,48
Pittsburgh,Johnny Majors [1142],,50,84,91,132,34,48
Nevada,Jeff Tisdel [1846],,63,84,62,132,46,48
Minnesota,Jim Wacker [1900],,46,84,40,132,71,48
Houston,Kim Helton [823],,51,84,34,132,31,48
Hawaii,Fred Vonappen [1897],,73,84,102,132,97,48
Ohio State,John Cooper [355],,5,84,4,132,1,48
Central Florida,Gene McDowell [1202],,85,84,98,132,93,48
Mississippi State,Jackie Sherrill [1677],,95,84,24,132,88,48
Louisiana Tech,Gary Crowton [408],,93,84,61,132,82,48
Oklahoma,John Blake [149],,82,84,56,132,71,48
North Carolina,Mack Brown [204],,9,84,20,132,3,48
Iowa State,Dan McCarney [1182],,88,84,99,132,82,48
Utah State,John Smith [1705],,71,84,71,132,77,48
Texas A&M,R.C. Slocum [1696],,67,84,67,132,52,48
