Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Air Force,Fisher DeBerry [452],,71,96,48,140,55,62
Utah,Jim Fassel [596],,80,96,89,140,81,62
Georgia,Vince Dooley [509],,42,96,12,140,27,62
Nebraska,Tom Osborne [1408],,5,96,19,140,8,62
Fresno State,Jim Sweeney [1799],,21,96,65,140,64,62
Syracuse,Dick MacPherson [1137],,65,96,55,140,40,62
Army,Jim Young [2038],,68,96,57,140,6,62
South Carolina,Joe Morrison [1309],,54,96,91,140,35,62
Wichita State,Ron Chismar [300],,62,96,100,140,92,62
Baylor,Grant Teaff [1816],,29,96,29,140,47,62
Eastern Michigan,Jim Harkema [777],,101,96,73,140,94,62
Florida State,Bobby Bowden [166],,7,96,56,140,17,62
Florida,Galen Hall [754],,50,96,13,140,15,62
Alabama,Ray Perkins [1449],,15,96,10,140,14,62
Oregon State,Dave Kragthorpe [1041],,40,96,77,140,66,62
Tulsa,Don Morton [1313],,21,96,71,140,11,62
Texas Tech,Spike Dykes [543],David McWilliams [1241],35,96,43,140,49,62
Nevada-Las Vegas,Wayne Nunnely [1379],,81,96,88,140,66,62
Miami (FL),Jimmy Johnson [952],,2,96,3,140,3,62
Navy,Gary Tranquill [1858],,76,96,95,140,58,62
San Jose State,Claude Gilbert [689],,24,96,28,140,51,62
Maryland,Bobby Ross [1589],,51,96,66,140,35,62
New Mexico State,Mike Knoll [1030],,87,96,103,140,84,62
Ohio,Cleve Bryant [216],,104,96,101,140,105,62
Boston College,Jack Bicknell [134],,24,96,25,140,3,62
West Virginia,Don Nehlen [1352],,60,96,72,140,42,62
San Diego State,Dennis Stolz [1765],,31,96,45,140,58,62
Virginia,George Welsh [1954],,64,96,49,140,31,62
Texas,Fred Akers [10],,35,96,63,140,51,62
Ball State,Paul Schudel [1641],,100,96,61,140,90,62
Texas-El Paso,Bob Stull [1785],,78,96,86,140,78,62
Northwestern,Francis Peay [1441],,84,96,64,140,102,62
Southern California,Ted Tollner [1852],,35,96,5,140,44,62
Oklahoma State,Pat Jones [966],,35,96,79,140,64,62
Washington State,Jim Walden [1906],,40,96,44,140,55,62
Auburn,Pat Dye [540],,25,96,11,140,29,62
Michigan,Bo Schembechler [1631],,6,96,17,140,3,62
North Carolina State,Dick Sheridan [1674],,47,96,23,140,33,62
Louisiana State,Bill Arnsparger [49],,35,96,7,140,11,62
Colorado,Bill McCartney [1183],,42,96,35,140,62,62
Tulane,Mack Brown [204],,71,96,80,140,94,62
Arkansas,Ken Hatfield [803],,25,96,20,140,8,62
Southern Methodist,Bobby Collins [341],,34,96,30,140,44,62
Rice,Jerry Berndt [121],,37,96,84,140,53,62
Stanford,Jack Elway [563],,36,96,6,140,47,62
Western Michigan,Jack Harbaugh [770],,102,96,54,140,100,62
Toledo,Dan Simrell [1692],,96,96,60,140,91,62
Iowa,Hayden Fry [657],,12,96,38,140,20,62
Michigan State,George Perles [1450],,54,96,47,140,24,62
Georgia Tech,Bill Curry [421],,50,96,40,140,30,62
Indiana,Bill Mallory [1144],,79,96,68,140,20,62
Texas Christian,Jim Wacker [1900],,38,96,94,140,55,62
Notre Dame,Lou Holtz [876],,42,96,32,140,42,62
Central Michigan,Herb Deromedi [464],,100,96,70,140,96,62
Pittsburgh,Mike Gottfried [713],,56,96,52,140,41,62
Minnesota,John Gutekunst [742],,69,96,27,140,84,62
Houston,Bill Yeoman [2035],,40,96,97,140,58,62
Hawaii,Dick Tomey [1853],,70,96,53,140,62,62
Ohio State,Earle Bruce [212],,12,96,22,140,17,62
Mississippi State,Rockey Felker [605],,48,96,41,140,39,62
Oklahoma,Barry Switzer [1802],,3,96,8,140,6,62
North Carolina,Dick Crum [409],,39,96,51,140,27,62
Iowa State,Chuck Banker [74],Jim Criner [390],30,96,83,140,66,62
Utah State,Chuck Shelton [1671],,83,96,90,140,82,62
Texas A&M,Jackie Sherrill [1677],,20,96,31,140,20,62
