Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Arizona,Robert Winslow [2002],,81,85,78,97,106,40
Kentucky,Bear Bryant [215],,70,85,12,97,18,40
Utah,Jack Curtice [422],,40,85,38,97,55,40
Georgia,Wallace Butts [230],,77,85,52,97,22,40
Nebraska,William Glassford [698],,96,85,97,97,78,40
Northern Arizona,John Peterson [1454],,94,85,115,97,117,40
Hardin-Simmons,Warren Woodson [2020],,78,85,69,97,103,40
Syracuse,Ben Schwartzwalder [1644],,42,85,56,97,78,40
Army,Red Blaik [148],,44,85,84,97,85,40
South Carolina,Rex Enright [573],,84,85,43,97,67,40
Wichita State,Bob Carlson [266],,101,85,85,97,108,40
Baylor,George Sauer [1621],,17,85,6,97,22,40
Alabama,Red Drew [520],,90,85,70,97,67,40
Florida,Bob Woodruff [2016],,86,85,31,97,30,40
Tulsa,John Brothers [197],,17,85,30,97,45,40
Oregon State,Kip Taylor [1815],,23,85,74,97,41,40
Texas Tech,DeWitt Weaver [1941],,66,85,23,97,74,40
Miami (FL),Andy Gustafson [741],,71,85,18,97,28,40
Navy,Eddie Erdelatz [575],,34,85,82,97,55,40
San Jose State,Robert Bronzan [192],,74,85,93,97,111,40
Maryland,Jim Tatum [1812],,4,85,3,97,1,40
New Mexico State,Joe Coleman [337],,102,85,100,97,116,40
West Virginia,Art Lewis [1095],,57,85,103,97,74,40
Boston College,Mike Holovak [871],,97,85,42,97,55,40
George Washington,Bo Rowland [1596],,94,85,88,97,55,40
Idaho,Babe Curfman [418],,71,85,102,97,108,40
Virginia,Arthur Guepe [738],,13,85,27,97,33,40
Texas,Edwin Price [1490],,91,85,5,97,24,40
Texas-El Paso,Mike Brumbelow [214],,83,85,89,97,108,40
Northwestern,Robert Voigts [1896],,31,85,39,97,12,40
Southern California,Jess Hill [846],,18,85,13,97,33,40
Oklahoma State,Jennings Whitworth [1971],,95,85,66,97,78,40
Virginia Military Institute,Thomas Nugent [1378],,12,85,63,97,37,40
Washington State,Forest Evashevski [583],,20,85,60,97,40,40
Harvard,Lloyd Jordan [969],,41,85,104,97,78,40
Auburn,Ralph Jordan [970],,92,85,54,97,24,40
Villanova,Arthur Raimo [1512],,67,85,55,97,61,40
Michigan,Bennie Oosterbaan [1406],,27,85,65,97,15,40
North Carolina State,Beattie Feathers [602],,85,85,107,97,67,40
Pennsylvania,George Munger [1327],,21,85,41,97,52,40
Colorado,Dallas Ward [1921],,34,85,20,97,50,40
Louisiana State,Gaynell Tinsley [1844],,16,85,25,97,15,40
Tulane,Henry Frnka [655],,84,85,26,97,26,40
Arkansas,Otis Douglas [514],,93,85,8,97,43,40
Holy Cross,Edward Anderson [33],,76,85,45,97,61,40
Southern Methodist,H.N. Russell [1603],,93,85,24,97,28,40
Rice,Jess Neely [1350],,89,85,17,97,26,40
Stanford,Chuck Taylor [1813],,14,85,10,97,9,40
Columbia,Lou Little [1107],,36,85,59,97,61,40
Richmond,Edwin Merrick [1250],,93,85,101,97,78,40
Iowa,Leonard Raffensperger [1508],,32,85,92,97,37,40
Brown,Alva Kelley [982],,61,85,108,97,93,40
Michigan State,Biggie Munn [1328],,4,85,9,97,1,40
Georgia Tech,Bobby Dodd [492],,4,85,1,97,1,40
Loyola Marymount,Jordan Olivar [1402],,72,85,91,97,98,40
Indiana,Clyde Smith [1699],,37,85,72,97,48,40
Texas Christian,Dutch Meyer [1257],,79,85,4,97,20,40
Notre Dame,Frank Leahy [1080],,16,85,22,97,30,40
Pittsburgh,Thomas Hamilton [759],,41,85,40,97,61,40
Minnesota,Wesley Fesler [614],,34,85,99,97,45,40
Houston,Clyde Lee [1084],,66,85,58,97,67,40
Citadel,Quinn Decker [454],,85,85,112,97,89,40
Ohio State,Woody Hayes [812],,29,85,48,97,18,40
Montana,Ted Shipkey [1679],,98,85,106,97,111,40
Mississippi State,Slick Morton [1314],,79,85,77,97,20,40
Oklahoma,Bud Wilkinson [1979],,86,85,16,97,48,40
Davidson,Crowell Little [1105],,92,85,114,97,93,40
North Carolina,Carl Snavely [1715],,89,85,86,97,61,40
Denver,John Baker [67],,93,85,47,97,89,40
Boston University,Aldo Donelli [502],,55,85,80,97,89,40
Iowa State,Abe Stuber [1782],,83,85,73,97,55,40
Utah State,John Roning [1582],,102,85,79,97,106,40
Texas A&M,Ray George [681],,93,85,7,97,45,40
