Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Georgia Tech,William Alexander [15],,4,32,5,38,1,13
Indiana,Pat Page [1420],,83,32,11,38,52,13
Texas Christian,Matty Bell [110],,55,32,47,38,44,13
Notre Dame,Knute Rockne [1568],,45,32,6,38,9,13
Pittsburgh,Jock Sutherland [1792],,33,32,65,38,26,13
Minnesota,Clarence Spears [1725],,78,32,1,38,35,13
Ohio State,John Wilce [1977],,63,32,10,38,18,13
Montana,Frank Millburn [1269],,37,32,85,38,52,13
Mississippi State,J.W. Hancock [764],,62,32,83,38,72,13
Oklahoma,Adrian Lindsey [1103],,92,32,43,38,62,13
Davidson,Monk Younger [2043],,83,32,85,38,100,13
North Carolina,Chuck Collins [342],,54,32,49,38,83,13
Denver,Fred Dawson [448],,34,32,69,38,35,13
Iowa State,C. Noel Workman [2023],,95,32,62,38,92,13
Utah State,Utah State_UNKNOWN_COACH,,12,32,55,38,26,13
Washington (MO),Albert Sharpe [1657],,68,32,84,38,88,13
Texas A&M,Dana Bible [132],,61,32,77,38,52,13
