Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Vanderbilt,Jack Green [726],,52,84,115,131,81,49
Wisconsin,Milt Bruhn [213],,102,84,94,131,99,49
Colorado State,Milo Lude [1125],,67,84,7,131,74,49
Colgate,Hal Lahar [1059],,13,84,39,131,52,49
Duke,Tom Harp [782],,96,84,82,131,55,49
Brigham Young,Tommy Hudspeth [896],,23,84,29,131,73,49
Washington,Jim Owens [1414],,99,84,14,131,93,49
Illinois,Pete Elliott [558],,100,84,71,131,17,49
Arizona State,Frank Kush [1054],,94,84,42,131,72,49
Rutgers,John Bateman [92],,28,84,108,131,55,49
Kent State,Leo Strang [1775],,73,84,56,131,91,49
Princeton,Richard Colman [345],,17,84,13,131,48,49
Arizona,Jim LaRue [1070],,99,84,100,131,108,49
Kentucky,Charley Bradshaw [177],,42,84,96,131,28,49
Air Force,Ben Martin [1157],,101,84,60,131,76,49
Utah,Mike Giddings [687],,47,84,68,131,85,49
Georgia,Vince Dooley [509],,10,84,2,131,9,49
Nebraska,Bob Devaney [468],,15,84,37,131,9,49
Syracuse,Ben Schwartzwalder [1644],,31,84,30,131,40,49
Army,Thomas Cahill [236],,12,84,51,131,24,49
South Carolina,Paul Dietzel [483],,97,84,103,131,64,49
Wichita State,George Karras [975],,67,84,41,131,81,49
Baylor,John Bridgers [186],,58,84,19,131,38,49
Florida State,Bill Peterson [1453],,42,84,4,131,43,49
Alabama,Bear Bryant [215],,2,84,5,131,1,49
Florida,Ray Graves [722],,19,84,8,131,12,49
Oregon State,Dee Andros [41],,91,84,44,131,71,49
Tulsa,Glenn Dobbs [487],,64,84,9,131,24,49
Texas Tech,J. King [1013],,61,84,28,131,102,49
Miami (FL),Charlie Tate [1810],,39,84,1,131,1,49
Navy,William Elias [552],,90,84,87,131,78,49
San Jose State,Harry Anderson [36],,77,84,91,131,89,49
Maryland,Lou Saban [1607],,96,84,73,131,60,49
New Mexico State,Warren Woodson [2020],,41,84,80,131,78,49
West Virginia,Jim Carlen [264],,99,84,88,131,96,49
Boston College,Jim Miller [1273],,90,84,77,131,85,49
Ohio,Bill Hess [834],,57,84,70,131,81,49
George Washington,Jim Camp [251],,103,84,85,131,102,49
Idaho,Steve Musseau [1338],,105,84,116,131,117,49
Virginia,George Blackburn [144],,96,84,79,131,58,49
Texas,Darrell Royal [1597],,54,84,16,131,34,49
Dayton,John McVay [1238],,26,84,50,131,38,49
Texas-El Paso,Robert Dobbs [488],,35,84,58,131,74,49
Northwestern,Alex Agase [7],,99,84,66,131,69,49
Southern California,John McKay [1215],,23,84,20,131,12,49
Oklahoma State,Phil Cutchin [425],,62,84,54,131,24,49
Washington State,Bert Clark [312],,102,84,81,131,110,49
Virginia Military Institute,Vito Ragazzo [1510],,107,84,93,131,114,49
Harvard,John Yovicsin [2044],,10,84,27,131,1,49
Auburn,Ralph Jordan [970],,33,84,86,131,31,49
Villanova,Alex Bell [108],,94,84,84,131,55,49
Michigan,Bump Elliott [556],,91,84,55,131,67,49
North Carolina State,Earle Edwards [549],,98,84,64,131,50,49
Pennsylvania,Robert Odell [1395],,30,84,117,131,62,49
Colorado,Eddie Crowder [402],,47,84,35,131,28,49
Louisiana State,Charles McClendon [1189],,34,84,6,131,17,49
Arkansas,Frank Broyles [211],,60,84,10,131,1,49
Tulane,Jim Pittman [1470],,43,84,45,131,21,49
Holy Cross,Melvin Massucco [1167],,37,84,46,131,43,49
North Texas,Odus Mitchell [1286],,14,84,36,131,28,49
Southern Methodist,Hayden Fry [657],,23,84,23,131,12,49
Rice,Jess Neely [1350],,62,84,53,131,40,49
Stanford,John Ralston [1514],,104,84,59,131,69,49
Columbia,Aldo Donelli [502],,29,84,114,131,60,49
Western Michigan,Bill Doolittle [510],,54,84,43,131,78,49
Toledo,Frank Lauterbur [1072],,75,84,98,131,93,49
Richmond,Frank Jones [960],,108,84,97,131,117,49
Iowa,Ray Nagel [1345],,105,84,111,131,102,49
Brown,John McLaughry [1224],,31,84,118,131,64,49
Michigan State,Duffy Daugherty [437],,1,84,25,131,1,49
Georgia Tech,Bobby Dodd [492],,15,84,31,131,17,49
Indiana,John Pont [1482],,106,84,106,131,105,49
Texas Christian,Abe Martin [1156],,67,84,62,131,99,49
Notre Dame,Ara Parseghian [1430],,2,84,11,131,1,49
Pittsburgh,Dave Hart [793],,96,84,110,131,93,49
Minnesota,Murray Warmath [1925],,92,84,76,131,68,49
Houston,Bill Yeoman [2035],,26,84,18,131,21,49
Citadel,Red Parker [1426],,107,84,101,131,110,49
Ohio State,Woody Hayes [812],,101,84,92,131,96,49
Mississippi State,Paul Davis [446],,42,84,95,131,46,49
Oklahoma,Jim MacKenzie [1134],,52,84,33,131,31,49
Davidson,Homer Smith [1704],,107,84,104,131,108,49
North Carolina,James Hickey [838],,101,84,78,131,64,49
Iowa State,Clay Stapleton [1735],,99,84,113,131,110,49
Utah State,Tony Knap [1028],,72,84,90,131,81,49
Xavier,Edward Biles [139],,77,84,69,131,96,49
Texas A&M,Gene Stallings [1732],,57,84,52,131,36,49
